Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G14101,HUH,06:41 AM,02:56 PM,HUH,7:45,TAP PICK T32
G14102,HUH,05:16 AM,01:16 PM,HUH,7:30,MKKP1S T3
G14103,HTD,05:05 AM,01:05 PM,HUH,7:30,T24
G14104,HUH,01:44 PM,09:14 PM,HUH,7:00,EMU
G14105,HUH,11:00 AM,07:45 PM,HUH,8:15,KB
G14106,HUH,10:22 AM,05:37 PM,HUH,6:45,EMU
G14107,HUH,05:22 AM,12:52 PM,HUH,7:00,EMU
G14108,HUH,08:05 AM,04:50 PM,HUH,8:15,EMU
G14109,HUH,05:34 PM,01:19 AM,HUH,7:15,FOTP1 STOP
G14110,HUH,06:00 PM,01:45 AM,HUH,7:15,SHTP3 STOP
G14111,HUH,02:11 PM,09:41 PM,HTD,7:00,EMU
G14112,HUH,05:17 AM,12:32 PM,HUH,6:45,EMU
G14113,SHT,04:05 AM,10:35 AM,HUH,6:00,SHTP4S T8
G14114,HUH,12:54 PM,08:24 PM,HUH,7:00,EMU
G14115,HUH,01:17 PM,09:32 PM,HUH,7:45,EMU
G14116,HUH,12:22 PM,07:22 PM,HUH,6:30,EMU
G14117,HUH,07:34 AM,04:19 PM,HUH,8:15,EMU
G14118,HUH,05:41 AM,01:11 PM,HUH,7:00,EMU
G14119,HUH,04:28 AM,10:58 AM,HUH,6:00,MKKP3 T5
G14120,HUH,04:31 PM,01:16 AM,HUH,8:15,HUHP1 STOP
G14121,HUH,06:40 PM,01:40 AM,HUH,6:30,MKKP3 STOP
G14122,HTD,04:02 PM,12:17 AM,HUH,7:45,T25a
G14123,HTD,05:53 AM,01:38 PM,HTD,7:15,T29
G14124,HUH,06:53 AM,02:23 PM,HUH,7:00,EMU
G14125,HTD,05:11 AM,11:41 AM,HUH,6:00,T25
G14126,HUH,01:12 PM,09:57 PM,HUH,8:15,EMU
G14127,HUH,10:50 AM,06:05 PM,HUH,6:45,EMU
G14128,HUH,06:44 AM,02:14 PM,HUH,7:00,EMU
G14129,SHT,04:05 AM,10:35 AM,HTD,6:00,SHTP3 T7
G14130,HUH,06:44 PM,01:14 AM,HUH,6:00,MKKP1S STOP
G14131,HUH,05:15 PM,01:30 AM,HUH,7:45,KB
G14132,HUH,02:46 PM,11:31 PM,HUH,8:15,EMU
G14133,HUH,07:17 AM,02:32 PM,HUH,6:45,EMU
G14134,HTD,05:00 AM,01:30 PM,HTD,8:00,HB/Hot Standby
G14135,HUH,04:50 AM,12:50 PM,HUH,7:30,HUHP1 T1
G14136,HUH,05:42 PM,01:42 AM,HUH,7:30,MKKP1 STOP
G14137,HTD,05:03 PM,01:03 AM,HUH,7:30,T31a
G14138,HUH,04:28 PM,01:13 AM,HUH,8:15,SHTP4S STOP
G14139,HUH,05:56 AM,01:26 PM,HUH,7:00,EMU
G14140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
