Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
Z75541,HUH,17:23,01:38,HUH,07:45,FOTP4  STOP
Z75542,HUH,15:54,00:09,HUH,07:45,TAPP1  STOP
Z75543,HUH,13:00,21:00,HUH,07:30,SB
Z75544,SHS,04:55,13:10,HUH,07:45,SHSP2 T14
Z75545,SHT,04:05,11:50,HUH,07:15,TAPP1 T13
Z75546,HUH,18:34,01:19,HUH,06:15,LG1N STOP
Z75547,HUH,17:36,01:36,HTD,07:30,EMU
Z75548,HUH,16:52,00:52,HTD,07:30,EMU
Z75549,SHS,04:55,11:55,HUH,06:30,LMCP1 T22
Z75550,SHS,04:55,11:40,HUH,06:15,LG1S T17
Z75551,HUH,17:10,01:40,HUH,08:00,LOWP1  STOP
Z75552,HTD,16:30,00:45,HTD,07:45,HB
Z75553,HUH,13:52,21:52,HUH,07:30,EMU/PM BY
Z75554,HUH,07:56,16:41,HUH,08:15,EMU
Z75555,HUH,11:31,19:01,HUH,07:00,EMU
