Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
Y15505,HUH,02:21 PM,09:36 PM,HTD,6:45,EMU
Y15506,HUH,10:59 AM,07:14 PM,HUH,7:45,EMU
Y15507,SHS,06:00 AM,02:30 PM,HUH,8:00,LG1N T18/HUH BY
Y15508,SHT,04:05 AM,11:35 AM,HUH,7:00,SHTP4 T9
Y15509,HUH,05:21 PM,01:36 AM,HTD,7:45,EMU
Y15510,HUH,05:28 PM,01:28 AM,HUH,7:30,SHSP2 停放
Y15511,HUH,02:48 PM,10:18 PM,HUH,7:00,SG2S 停放
Y15512,SHS,04:55 AM,12:55 PM,HUH,7:30,SG2S T15
Y15513,SHS,04:55 AM,12:40 PM,HUH,7:15,LMC Step1
Y15514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOW Step1/HUH BY
Y15515,HUH,01:09 PM,08:54 PM,HUH,7:15,EMU
Y15516,HUH,11:39 AM,07:39 PM,HUH,7:30,EMU
Y15517,HUH,07:09 AM,03:39 PM,HUH,8:00,EMU
Y15518,SHT,04:05 AM,12:05 PM,HUH,7:30,SB
Y15519,SHS,04:55 AM,01:25 PM,HUH,8:00,LMCP2 T23
Y15520,HUH,06:24 PM,01:24 AM,HUH,6:30,LMCP1 停放
Y15521,HUH,04:39 PM,12:24 AM,HUH,7:15,LG2N 停放
Y15522,HUH,01:27 PM,09:57 PM,HUH,8:00,EMU
Y15523,HUH,07:26 AM,03:56 PM,HUH,8:00,EMU
Y15524,SHS,04:55 AM,12:10 PM,HUH,6:45,LOWP3 T21
Y15525,SHT,04:05 AM,11:50 AM,HUH,7:15,FOTP1 T10/Standby
Y15526,HUH,04:46 PM,01:31 AM,HUH,8:15,LOWP3 停放
Y15527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
Y15528,HTD,06:05 AM,02:34 PM,HUH,8:00,T28
Y15529,SHT,04:05 AM,11:50 AM,HTD,7:15,RACP1 T12
Y15530,HUH,05:32 PM,01:32 AM,HTD,7:30,EMU
Y15531,HUH,05:46 PM,01:31 AM,HUH,7:15,LG1S 停放
Y15532,HUH,04:23 PM,12:53 AM,HUH,8:00,SHS 報收工
Y15533,SHS,06:00 AM,01:45 PM,HUH,7:15,SHS by + EMU
Y15534,SHS,04:55 AM,12:25 PM,HUH,7:00,LG2N T19
Y15535,SHT,04:05 AM,10:50 AM,HUH,6:15,SHTP1 T6
Y15536,HUH,06:06 PM,01:36 AM,HUH,7:00,RACP1 停放
Y15537,HUH,06:00 PM,01:30 AM,HUH,7:00,LMCP2 停放
Y15538,HUH,03:51 PM,12:36 AM,HUH,8:15,SHS 報收工
Y15539,SHS,04:55 AM,12:40 PM,HUH,7:15,LG2S T17
Y15540,HTD,05:22 AM,01:37 PM,HUH,7:45,T26
Y15541,HUH,05:07 PM,01:52 AM,HUH,8:15,FOTP4 停放
Y15542,HUH,03:20 PM,12:05 AM,HUH,8:15,TAPP1 停放
Y15543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
Y15544,SHS,04:55 AM,12:25 PM,HUH,7:00,SHSP2 T14/Standby
Y15545,SHT,04:05 AM,11:05 AM,HTD,6:30,TAPP1 T13
