Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
J71101,HUH,07:29 AM,03:14 PM,HUH,7:15,EMU
J71102,HUH,05:16 AM,07:31 AM,HUH,7:45,MKKP1S T3
J71103,HTD,05:05 AM,11:35 AM,HTD,6:00,T24
J71104,HUH,12:13 PM,08:13 PM,HUH,7:30,EMU
J71105,HUH,11:00 AM,07:45 PM,HUH,8:15,KB
J71106,HUH,10:50 AM,06:50 PM,HUH,7:30,EMU
J71107,HUH,05:22 AM,12:52 PM,HUH,7:00,EMU
J71108,HUH,08:07 AM,04:07 PM,HUH,7:30,EMU
J71109,HUH,04:35 PM,01:20 AM,HUH,8:15,FOTP1  STOP
J71110,HUH,06:29 PM,01:44 AM,HUH,6:45,SHTP3 STOP
J71111,HUH,02:02 PM,10:17 PM,HUH,7:45,EMU
J71112,HUH,05:17 AM,01:02 PM,HUH,7:15,EMU
J71113,SHT,04:05 AM,11:20 AM,HTD,6:45,SHTP4S T8/HTD BY
J71114,HUH,12:44 PM,08:29 PM,HTD,7:15,EMU
J71115,HUH,01:04 PM,09:49 PM,HUH,8:15,EMU
J71116,HUH,12:24 PM,08:24 PM,HUH,7:30,EMU
J71117,,GH,,,,
J71118,HUH,05:26 AM,01:11 PM,HUH,7:15,EMU
J71119,HUH,04:28 AM,10:58 AM,HUH,6:00,MKKP3 T5
J71120,HUH,06:56 PM,01:26 AM,HTD,6:00,EMU
J71121,HUH,04:47 PM,01:17 AM,HUH,8:00,SHTP4  STOP
J71122,HUH,04:15 PM,12:45 AM,HUH,8:00,SHTP4S  STOP
J71123,HTD,05:52 AM,02:07 PM,HUH,7:45,T27
J71124,HUH,06:53 AM,02:38 PM,HUH,7:15,EMU
J71125,HTD,05:11 AM,01:41 PM,HUH,8:00,T25
J71126,HUH,01:19 PM,09:34 PM,HUH,7:45,EMU
J71127,HUH,12:01 PM,07:46 PM,HUH,7:15,EMU
J71128,HUH,07:01 AM,03:46 PM,HUH,8:15,EMU
J71129,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP3 T7
J71130,HUH,05:46 PM,01:46 AM,HUH,7:30,SHTP3  STOP
J71131,HUH,05:15 PM,01:30 AM,HUH,7:45,KB
J71132,HUH,02:38 PM,10:38 PM,HTD,7:30,EMU
J71133,,GH,,,,
J71134,HTD,05:00 AM,01:30 PM,HTD,8:00,HB/Hot Standby
J71135,HUH,04:50 AM,11:20 AM,HUH,6:00,HUHP1 T1
J71136,HUH,04:31 PM,01:16 AM,HUH,8:15,MKKP1 STOP
J71137,HUH,05:02 PM,01:02 AM,HUH,7:30,EMU
J71138,HUH,05:06 PM,01:21 AM,HTD,7:45,EMU
J71139,HUH,05:56 AM,02:41 PM,HUH,8:15,EMU
J71140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
J71141,HUH,07:45 AM,04:00 PM,HUH,7:45,EMU
J71142,HUH,05:14 PM,01:44 AM,HUH,8:00,HUHP1 STOP
J71143,HUH,04:51 PM,01:21 AM,HUH,8:00,EMU
J71144,HUH,06:14 AM,01:59 PM,HUH,7:15,EMU
J71145,HUH,07:49 AM,04:34 PM,HUH,8:15,EMU
J71146,HUH,01:07 PM,09:52 PM,HUH,8:15,EMU
J71147,HUH,02:14 PM,09:44 PM,HTD,7:00,EMU
J71148,HUH,10:23 AM,06:08 PM,HUH,7:15,EMU
J71149,HUH,04:50 AM,12:20 PM,HUH,7:00,HUHP4 T2/AM BY
J71150,HUH,04:28 AM,10:58 AM,HUH,6:00,MKKP1 T4
J71151,HUH,06:34 AM,02:49 PM,HUH,7:45,EMU
J71152,HUH,05:42 PM,01:42 AM,HUH,7:30,HUHP4  STOP
J71153,HUH,07:08 PM,01:53 AM,HUH,6:15,SHTP1  STOP
J71154,HUH,04:59 PM,01:14 AM,HUH,7:45,EMU
J71155,HUH,07:09 AM,03:09 PM,HUH,7:30,EMU
J71156,HUH,07:13 AM,03:58 PM,HUH,8:15,EMU
J71157,HUH,03:32 PM,12:02 AM,HUH,8:00,MKKP1S STOP
J71158,HUH,01:54 PM,10:39 PM,HUH,8:15,EMU
J71159,HUH,12:05 PM,07:50 PM,HUH,7:15,EMU
J71301,HUH,08:00 AM,02:30 PM,HUH,6:00,P702/P705/P712
J71302,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
J71303,HUH,11:30 PM,06:30 AM,HUH,7:00,ET12
J71304,HUH,10:10 PM,06:10 AM,HUH,8:00,ET6
J71305,HUH,10:10 PM,06:10 AM,HUH,8:00,ET5
J71306,HUH,10:15 AM,05:15 PM,HUH,6:30,P708/P713
J71307,HUH,01:43 PM,09:58 PM,HUH,7:45,EMU
J71308,HUH,01:30 PM,10:15 PM,HUH,8:15,P714/P717/P720
J71309,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
J71310,HUH,01:30 PM,09:45 PM,HUH,7:45,P711/P718/P721
J71311,HUH,08:00 AM,03:00 PM,HUH,6:30,P703/P704/P707
J71312,HUH,07:41 AM,04:26 PM,HUH,8:15,EMU OT
J71313,HUH,10:10 PM,06:10 AM,HUH,8:00,ET8
J71314,HUH,10:10 PM,06:10 AM,HUH,8:00,ET3
J71315,HUH,10:10 PM,06:10 AM,HUH,8:00,ET1
J71316,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
J71317,HUH,10:10 PM,06:10 AM,HUH,8:00,ET11
J71318,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
J71319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
J71320,LOW,02:30 PM,10:30 PM,HUH,7:30,RS/MTT
J71321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
J71322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
J71323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET4
J71501,SHS,04:55 AM,12:25 PM,HUH,7:00,LOW Step2
J71502,SHS,04:55 AM,11:55 AM,HUH,6:30,LOWP1 T20
J71503,SHT,04:05 AM,11:35 AM,HUH,7:00,FOTP4 T11
J71504,HUH,05:22 PM,01:22 AM,HUH,7:30,LG2N STOP
J71505,HUH,02:26 PM,09:41 PM,HTD,6:45,EMU
J71506,HUH,10:19 AM,07:04 PM,HUH,8:15,EMU
J71507,SHS,04:55 AM,01:25 PM,HUH,8:00,LG2N T18
J71508,SHT,04:05 AM,11:50 AM,HUH,7:15,SHTP4 T9
J71509,HUH,05:18 PM,01:48 AM,HTD,8:00,EMU
