Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R14130,HUH,06:54 PM,01:54 AM,HUH,6:30,MKKP3 STOP
R14131,HUH,05:15 PM,01:30 AM,HUH,7:45,KB
R14132,HUH,04:02 PM,12:47 AM,HUH,8:15,SHTP4S STOP
R14133,HUH,06:40 AM,03:10 PM,HUH,8:00,EMU
R14134,HTD,05:00 AM,01:30 PM,HTD,8:00,HB/Hot Standby
R14135,HUH,04:50 AM,12:35 PM,HUH,7:15,HUHP1 T1
R14136,HUH,04:28 PM,01:13 AM,HUH,8:15,HUHP1 STOP
R14137,HTD,05:03 PM,01:03 AM,HUH,7:30,T24a
R14138,HUH,04:40 PM,01:10 AM,HTD,8:00,EMU
R14139,HUH,05:56 AM,01:26 PM,HUH,7:00,EMU
R14140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
R14141,HUH,06:34 AM,02:04 PM,HUH,7:00,EMU
R14142,HUH,05:59 PM,01:29 AM,HUH,7:00,MKKP1 STOP
R14143,HUH,06:27 PM,01:27 AM,HUH,6:30,EMU
R14144,HUH,06:15 AM,03:00 PM,HUH,8:15,EMU
R14145,HUH,08:05 AM,04:50 PM,HUH,8:15,EMU
R14146,HUH,01:30 PM,09:15 PM,HUH,7:15,EMU
R14147,HUH,12:41 PM,07:41 PM,HUH,6:30,EMU
R14148,HUH,10:25 AM,06:10 PM,HUH,7:15,EMU
R14149,HUH,04:50 AM,12:20 PM,HUH,7:00,HUHP4 T2/AM BY
R14150,HUH,04:28 AM,12:13 PM,HUH,7:15,MKKP1 T4
R14151,HTD,05:31 AM,01:46 PM,HUH,7:45,T28
R14152,HUH,06:19 PM,01:49 AM,HUH,7:00,HUHP4 STOP
R14153,HUH,06:10 PM,01:55 AM,HUH,7:15,SHTP1 STOP
R14154,HUH,04:31 PM,01:01 AM,HUH,8:00,EMU
R14155,HUH,06:37 AM,01:52 PM,HUH,6:45,EMU
R14156,HTD,06:34 AM,03:19 PM,HUH,8:15,T31
R14157,HUH,03:10 PM,11:40 PM,HUH,8:00,EMU
R14158,HUH,12:38 PM,07:38 PM,HUH,6:30,EMU
R14159,HTD,12:00 PM,07:15 PM,HUH,6:45,HTD BY/T6a
R14301,HUH,08:00 AM,02:30 PM,HUH,6:00,P702/P705/P712
R14302,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
R14303,HUH,10:10 PM,06:10 AM,HUH,8:00,ET12
R14304,HUH,10:10 PM,06:10 AM,HUH,8:00,ET6
R14305,HUH,10:10 PM,06:10 AM,HUH,8:00,ET5
R14306,HUH,10:15 AM,05:15 PM,HUH,6:30,P708/P713
R14307,HUH,01:37 PM,09:37 PM,HUH,7:30,EMU
R14308,HUH,02:00 PM,10:15 PM,HUH,7:45,P714/P717/P720
R14309,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
R14310,HUH,01:30 PM,09:45 PM,HUH,7:45,P711/P718/P721
R14311,HUH,08:00 AM,03:00 PM,HUH,6:30,P703/P704/P707
R14312,HUH,07:16 AM,04:01 PM,HUH,8:15,EMU
R14313,HUH,10:10 PM,06:10 AM,HUH,8:00,ET8
R14314,HUH,10:10 PM,06:10 AM,HUH,8:00,ET3
R14315,HUH,10:10 PM,06:10 AM,HUH,8:00,ET1
R14316,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
R14317,HUH,10:10 PM,06:10 AM,HUH,8:00,ET11
R14318,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
R14319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
R14320,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
R14321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
R14322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
R14323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET4
R14501,SHS,06:00 AM,02:00 PM,HUH,7:30,LOWP3 PICK T8
R14502,SHS,04:55 AM,11:40 AM,HTD,6:15,LOWP1 T20
R14503,SHT,04:05 AM,10:50 AM,HUH,6:15,FOTP4 T11
R14504,HUH,03:38 PM,12:23 AM,HUH,8:15,EMU
R14505,HUH,12:58 PM,09:43 PM,HTD,8:15,EMU
R14506,HUH,10:49 AM,06:19 PM,HUH,7:00,EMU
R14507,SHS,06:00 AM,02:30 PM,HUH,8:00,LG1N T18/LOW BY
R14508,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP4 T9
R14509,HUH,05:30 PM,01:45 AM,HTD,7:45,EMU
R14510,HUH,04:57 PM,01:27 AM,HUH,8:00,SHSP2 STOP
R14511,HUH,02:24 PM,10:24 PM,HUH,7:30,SG2S STOP
R14512,SHS,04:55 AM,12:55 PM,HUH,7:30,LG2N T19
R14513,SHS,04:55 AM,12:25 PM,HUH,7:00,LMC PICK T4
R14514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOWP3 PICK T13/AM BY
R14515,HUH,01:09 PM,08:09 PM,HUH,6:30,EMU
R14516,HUH,11:30 AM,07:45 PM,HUH,7:45,LOW OFF
R14517,HTD,06:44 AM,03:29 PM,HUH,8:15,T32
R14518,SHTI,04:05 AM,12:05 PM,HUH,7:30,SB
R14519,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP2 T23
R14520,HUH,04:46 PM,01:16 AM,HUH,8:00,LMCP1 STOP
R14521,HUH,02:40 PM,11:25 PM,HUH,8:15,LG2N STOP
R14522,HUH,01:21 PM,09:51 PM,HUH,8:00,LMC OFF
R14523,HUH,07:27 AM,04:12 PM,HUH,8:15,EMU
R14524,SHS,04:55 AM,11:40 AM,HUH,6:15,LOWP3 T21
R14525,SHT,04:05 AM,11:35 AM,HTD,7:00,FOTP1 T10
R14526,HUH,05:39 PM,01:39 AM,HUH,7:30,LOWP3 STOP
R14527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
R14528,HTD,06:02 AM,02:32 PM,HUH,8:00,T30
R14529,SHT,04:05 AM,11:20 AM,HTD,6:45,RACP1 T12
R14530,HUH,06:57 PM,01:42 AM,HTD,6:15,EMU
R14531,HUH,04:43 PM,01:28 AM,HUH,8:15,LG1S STOP
R14532,HUH,04:13 PM,12:58 AM,HUH,8:15,SHS OFF
R14533,SHS,06:00 AM,01:15 PM,HUH,6:45,SG2S T15
R14534,HTD,05:20 AM,12:20 PM,HUH,6:30,T26
R14535,SHT,04:05 AM,11:20 AM,HTD,6:45,SHTP1 T6
R14536,HUH,05:37 PM,01:37 AM,HUH,7:30,RACP1 STOP
R14537,HUH,04:25 PM,01:10 AM,HUH,8:15,LMCP2 STOP
R14538,LOW,01:32 PM,09:02 PM,HUH,7:00,LG1N T7a
R14539,SHS,04:55 AM,11:55 AM,HUH,6:30,LG2S T17
R14540,HTD,05:22 AM,01:37 PM,HUH,7:45,T27
R14541,HUH,05:50 PM,01:50 AM,HUH,7:30,FOTP4 STOP
R14542,HUH,03:41 PM,12:11 AM,HUH,8:00,TAPP1 STOP
R14543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
R14544,SHS,04:55 AM,12:10 PM,HUH,6:45,SHSP2 T14
R14545,SHT,04:05 AM,10:35 AM,HUH,6:00,TAPP1 T13
R14546,HUH,05:00 PM,01:30 AM,HUH,8:00,PM BY/LG1N STOP
R14547,HTD,04:02 PM,12:32 AM,HTD,8:00,T11a/LG2S STOP
R14548,HUH,02:00 PM,10:00 PM,HUH,7:30,EMU
R14549,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP1 T22
R14550,SHS,04:55 AM,11:40 AM,HTD,6:15,LG1S T16
R14551,HUH,05:15 PM,01:45 AM,HUH,8:00,LOWP1 STOP
R14552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
R14553,HUH,01:57 PM,09:57 PM,HUH,7:30,EMU/PM BY
R14554,HUH,07:00 AM,03:45 PM,HUH,8:15,EMU
R14555,HUH,08:10 AM,04:40 PM,HUH,8:00,EMU
R14556,HTD,06:18 AM,02:33 PM,HUH,7:45,T33
R14557,HUH,06:44 PM,01:29 AM,HTD,6:15,EMU
R14558,HUH,04:37 PM,12:52 AM,HTD,7:45,EMU
R14559,HUH,04:52 PM,12:22 AM,HUH,7:00,EMU
