Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
J75101,HUH,07:00 AM,02:00 PM,HUH,06:30,HUH BY + EMU
J75102,HUH,05:51 AM,12:51 PM,HUH,06:30,EMU
J75103,HTD,05:05 AM,11:35 AM,HTD,06:00,T24
J75104,HUH,12:12 PM,07:42 PM,HUH,07:00,EMU
J75105,HUH,11:00 AM,07:45 PM,HUH,08:15,KB
J75106,HUH,10:55 AM,05:40 PM,HUH,06:15,EMU
J75107,HUH,05:22 AM,01:07 PM,HUH,07:15,EMU
J75108,HUH,08:14 AM,02:59 PM,HUH,06:15,EMU
J75109,HUH,04:45 PM,01:30 AM,HUH,08:15,FOTP1  STOP
J75110,HUH,07:13 PM,01:43 AM,HUH,06:00,SHTP3 STOP
J75111,HUH,02:04 PM,08:34 PM,HUH,06:00,EMU
J75112,HUH,05:17 AM,12:17 PM,HUH,06:30,EMU
J75113,SHT,04:05 AM,10:35 AM,HUH,06:00,SHTP4S T8
J75114,HUH,12:47 PM,08:17 PM,HUH,07:00,EMU + PM BY
J75115,HUH,01:08 PM,07:53 PM,HUH,06:15,EMU
J75116,HUH,12:26 PM,07:11 PM,HUH,06:15,EMU
J75117,,GH,,,,
J75118,HUH,05:26 AM,12:11 PM,HUH,06:15,EMU
J75119,HUH,04:28 AM,10:58 AM,HUH,06:00,MKKP3 T5
J75120,HUH,03:21 PM,10:51 PM,HTD,07:00,EMU
J75121,HUH,04:31 PM,01:16 AM,HUH,08:15,SHTP4  STOP
J75122,HUH,03:07 PM,10:22 PM,HUH,06:45,SHTP4S  STOP
J75123,HTD,06:22 AM,01:07 PM,HUH,06:15,EMU
J75124,HUH,06:51 AM,02:06 PM,HUH,06:45,EMU
J75125,HTD,05:11 AM,11:41 AM,HUH,06:00,T25
J75126,HUH,01:22 PM,08:07 PM,HUH,06:15,EMU
J75127,HUH,12:05 PM,06:50 PM,HUH,06:15,EMU
J75128,HUH,07:03 AM,02:03 PM,HUH,06:30,EMU
J75129,SHT,04:05 AM,10:35 AM,HUH,06:00,SHTP3 T7
J75130,HUH,07:09 PM,01:39 AM,HUH,06:00,MKKP3 STOP
J75131,HUH,05:15 PM,01:30 AM,HUH,07:45,KB
J75132,HUH,02:38 PM,10:38 PM,HTD,07:30,EMU
J75133,,GH,,,,
J75134,HTD,05:00 AM,01:30 PM,HTD,08:00,HB/Hot Standby
J75135,HUH,04:50 AM,11:20 AM,HUH,06:00,HUHP1 T1
J75136,HUH,01:50 PM,09:20 PM,HUH,07:00,MKKP1 STOP
J75137,HUH,05:54 PM,12:54 AM,HUH,06:30,EMU
J75138,HUH,05:54 PM,12:54 AM,HTD,06:30,EMU
J75139,HUH,05:58 AM,01:28 PM,HUH,07:00,EMU
J75140,HUH,04:28 AM,12:28 PM,HUH,07:30,KB
J75141,HUH,07:46 AM,03:01 PM,HUH,06:45,EMU
J75142,HUH,06:43 PM,01:13 AM,HUH,06:00,HUHP1 STOP
J75143,HUH,06:23 PM,01:23 AM,HUH,06:30,EMU
J75144,HUH,06:10 AM,01:25 PM,HUH,06:45,EMU
J75145,HUH,07:53 AM,03:53 PM,HUH,07:30,EMU
J75146,HUH,01:15 PM,08:45 PM,HUH,07:00,EMU
J75147,HUH,02:11 PM,08:56 PM,HUH,06:15,MKKP1S STOP
J75148,HUH,10:00 AM,05:15 PM,HTD,06:45,HUH BY + MKKP1S T3
J75149,HUH,04:50 AM,11:20 AM,HUH,06:00,HUHP4 T2/AM BY
J75150,HUH,04:28 AM,10:58 AM,HUH,06:00,MKKP1 T4
J75151,HUH,06:37 AM,02:22 PM,HUH,07:15,EMU
J75152,HUH,06:30 PM,01:45 AM,HUH,06:45,HUHP4  STOP
J75153,HUH,07:17 PM,01:47 AM,HUH,06:00,SHTP1  STOP
J75154,HUH,06:06 PM,01:06 AM,HUH,06:30,EMU
J75155,HUH,07:08 AM,02:23 PM,HUH,06:45,EMU
J75156,HUH,07:18 AM,03:33 PM,HUH,07:45,EMU
J75157,HUH,02:32 PM,09:32 PM,HUH,06:30,EMU
J75158,HUH,01:57 PM,08:42 PM,HTD,06:15,EMU
J75159,HTD,12:00 PM,07:30 PM,HTD,07:00,HB
J75301,HUH,08:00 AM,02:30 PM,HUH,06:00,P702/P705/P712
J75302,LOW,07:15 AM,03:15 PM,LOW,07:30,RS
J75303,HUH,11:30 PM,06:30 AM,HUH,06:30,ET12
J75304,HUH,10:10 PM,06:10 AM,HUH,07:30,ET6
J75305,HUH,10:10 PM,06:10 AM,HUH,07:30,ET5
J75306,HUH,10:15 AM,05:15 PM,HUH,06:30,P708/P713
J75307,HUH,01:43 PM,09:58 PM,HUH,07:45,EMU
J75308,HUH,01:30 PM,10:15 PM,HUH,08:15,P714/P717/P720
J75309,LOW,02:30 PM,10:30 PM,LOW,07:30,RS/MTT
