Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
U14101,HUH,07:31 上午,03:01 下午,HUH,7:00,EMU
U14102,HUH,08:31 上午,12:46 下午,HUH,7:00,MKKP1S T3
U14103,HTD,09:31 上午,01:05 下午,HUH,7:30,T24
U14104,HUH,10:31 上午,08:59 下午,HUH,6:45,EMU
U14105,HUH,11:31 上午,07:45 下午,HUH,8:15,KB
U14106,HUH,12:31 下午,05:25 下午,HUH,6:30,EMU
U14107,HUH,01:31 下午,12:37 下午,HUH,6:45,EMU
U14108,HUH,02:31 下午,04:41 下午,HUH,8:00,EMU
U14109,HUH,03:31 下午,01:23 上午,HUH,7:30,FOTP1 STOP
U14110,HUH,04:31 下午,01:52 上午,HUH,8:15,SHTP3 STOP
U14111,HUH,05:31 下午,10:26 下午,HTD,7:45,EMU
U14112,HUH,06:31 下午,12:47 下午,HUH,7:00,EMU
U14113,SHT,07:31 下午,11:05 上午,HUH,6:30,SHTP4S T8
U14114,HUH,08:31 下午,08:05 下午,HUH,7:00,EMU/PM BY
U14115,HUH,09:31 下午,09:32 下午,HUH,7:45,EMU
U14116,HUH,10:31 下午,07:22 下午,HUH,6:30,EMU
U14117,HUH,11:31 下午,04:22 下午,HUH,7:45,EMU
U14118,HUH,12:31 上午,01:11 下午,HUH,7:00,EMU
U14119,HUH,01:31 上午,10:58 上午,HTD,6:00,MKKP3 T5
U14120,HUH,02:31 上午,01:34 上午,HTD,7:30,EMU
U14121,HUH,03:31 上午,01:27 上午,HUH,7:15,SHTP4 STOP
U14122,HUH,04:31 上午,01:01 上午,HUH,8:15,MKKP1S STOP
U14123,HTD,05:31 上午,01:38 下午,HTD,7:15,HTD on DUTY/EMU
U14124,HUH,06:31 上午,02:25 下午,HUH,7:00,EMU
U14125,HTD,07:31 上午,11:41 上午,HTD,6:00,T25
U14126,HUH,08:31 上午,10:09 下午,HUH,8:15,EMU
U14127,HUH,09:31 上午,07:47 下午,HTD,7:15,EMU/HTD BY
U14128,HUH,10:31 上午,01:56 下午,HUH,6:30,EMU
U14129,SHT,11:31 上午,10:35 上午,HTD,6:00,SHTP3 T7
U14130,HUH,12:31 下午,01:54 上午,HUH,6:30,MKKP3 STOP
U14131,HUH,01:31 下午,01:30 上午,HUH,7:45,KB
U14132,HUH,02:31 下午,12:47 上午,HUH,8:15,SHTP4S STOP
U14133,HUH,03:31 下午,03:11 下午,HUH,8:00,EMU
U14134,HTD,04:31 下午,01:30 下午,HTD,8:00,HB/Hot Standby
U14135,HUH,05:31 下午,12:50 下午,HUH,7:30,HUHP1 T1
U14136,HUH,06:31 下午,01:13 上午,HUH,8:15,HUHP1 STOP
U14137,HTD,07:31 下午,01:03 上午,HUH,7:30,T2a
U14138,HUH,08:31 下午,01:10 上午,HTD,8:00,EMU
U14139,HUH,09:31 下午,01:26 下午,HUH,7:00,EMU
U14140,HUH,10:31 下午,12:28 下午,HUH,7:30,KB
U14141,HUH,11:31 下午,02:04 下午,HUH,7:00,EMU
U14142,HUH,12:31 上午,01:29 上午,HUH,7:00,MKKP1 STOP
U14143,HUH,01:31 上午,01:27 上午,HUH,6:30,EMU
U14144,HUH,02:31 上午,03:00 下午,HUH,8:15,EMU
U14145,HUH,03:31 上午,04:49 下午,HUH,8:15,EMU
U14146,HUH,04:31 上午,09:15 下午,HUH,7:15,EMU
U14147,HUH,05:31 上午,07:41 下午,HUH,6:30,EMU
U14148,HUH,06:31 上午,06:03 下午,HUH,7:00,EMU
U14149,HUH,07:31 上午,12:20 下午,HUH,7:00,HUHP4 T2/AM BY
U14150,HUH,08:31 上午,12:13 下午,HUH,7:15,MKKP1 T4
U14151,HTD,09:31 上午,01:46 下午,HUH,7:45,T27
U14152,HUH,10:31 上午,01:49 上午,HUH,7:00,HUHP4 STOP
U14153,HUH,11:31 上午,01:55 上午,HUH,7:15,SHTP1 STOP
U14154,HUH,12:31 下午,01:01 上午,HUH,8:00,EMU
U14155,HUH,01:31 下午,01:52 下午,HUH,6:45,EMU
U14156,HTD,02:31 下午,03:16 下午,HUH,8:15,T29
U14157,HUH,03:31 下午,11:40 下午,HUH,8:00,EMU
U14158,HUH,04:31 下午,07:38 下午,HUH,6:30,EMU
U14159,HTD,05:31 下午,07:15 下午,HUH,6:45,HTD BY/T15a
U14301,HUH,06:31 下午,02:30 下午,HUH,6:00,P702/P705/P712
U14302,LOW,07:31 下午,03:15 下午,LOW,7:30,RS
U14303,HUH,08:31 下午,06:10 上午,HUH,8:00,ET12
U14304,HUH,09:31 下午,06:10 上午,HUH,8:00,ET6
U14305,HUH,10:31 下午,06:10 上午,HUH,8:00,ET5
U14306,HUH,11:31 下午,05:15 下午,HUH,6:30,P708/P713
U14307,HUH,12:31 上午,09:37 下午,HUH,7:30,EMU
U14308,HUH,01:31 上午,10:15 下午,HUH,7:45,P714/P717/P720
U14309,LOW,02:31 上午,10:30 下午,LOW,7:30,RS/MTT
U14310,HUH,03:31 上午,09:45 下午,HUH,7:45,P711/P718/P721
U14311,HUH,04:31 上午,03:00 下午,HUH,6:30,P703/P704/P707
U14312,HUH,05:31 上午,03:59 下午,HUH,7:00,EMU
U14313,HUH,06:31 上午,06:10 上午,HUH,8:00,ET8
U14314,HUH,07:31 上午,06:10 上午,HUH,8:00,ET3
U14315,HUH,08:31 上午,06:10 上午,HUH,8:00,ET1
