Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G71101,HUH,07:29 AM,04:14 PM,HUH,08:15,EMU
G71102,HUH,05:16 AM,12:16 PM,HTD,06:30,MKKP1S T3/HTD BY
G71103,HTD,05:05 AM,01:05 PM,HUH,07:30,T24
G71104,HUH,12:14 PM,07:59 PM,HUH,07:15,EMU
G71105,HUH,11:00 AM,07:45 PM,HUH,08:15,KB
G71106,HUH,10:52 AM,06:07 PM,HUH,06:45,EMU
G71107,HUH,05:17 AM,12:47 PM,HUH,07:00,EMU
G71108,HUH,08:05 AM,04:50 PM,HUH,08:15,EMU
G71109,HUH,04:38 PM,01:23 AM,HUH,08:15,FOTP1  STOP
G71110,HUH,06:38 PM,01:38 AM,HUH,06:30,SHTP3 STOP
G71111,HUH,02:03 PM,10:48 PM,HUH,08:15,EMU+ BY+EMU
G71112,HUH,05:22 AM,12:22 PM,HUH,06:30,EMU
G71113,SHT,04:05 AM,10:50 AM,HTD,06:15,SHTP4S T8
G71114,HUH,12:49 PM,08:04 PM,HUH,06:45,EMU
G71115,HUH,11:49 AM,06:49 PM,HUH,06:30,EMU
G71116,HUH,11:16 AM,07:46 PM,HUH,08:00,EMU
G71117,,GH,,,,
G71118,HUH,05:44 AM,01:14 PM,HUH,07:00,EMU
G71119,HUH,04:28 AM,10:58 AM,HUH,06:00,MKKP3 T5
G71120,HUH,05:52 PM,12:52 AM,HUH,06:30,MKKP1S STOP
G71121,HUH,06:16 PM,01:16 AM,HUH,06:30,SHTP4  STOP
G71122,HUH,03:37 PM,12:22 AM,HUH,08:15,SHTP4S  STOP
G71123,HUH,07:20 AM,04:05 PM,HUH,08:15,EMU
G71124,HUH,07:17 AM,03:02 PM,HUH,07:15,EMU
G71125,HTD,05:11 AM,12:41 PM,HUH,07:00,T25
G71126,HUH,01:04 PM,09:49 PM,HUH,08:15,EMU
G71127,HUH,12:41 PM,09:11 PM,HTD,08:00,EMU
G71128,HUH,06:41 AM,03:26 PM,HUH,08:15,EMU
G71129,SHT,04:05 AM,10:35 AM,HUH,06:00,SHTP3 T7
G71130,HUH,06:52 PM,01:52 AM,HUH,06:30,MKKP3 STOP
G71131,HUH,05:15 PM,01:30 AM,HUH,07:45,KB
G71132,HUH,02:10 PM,09:40 PM,HUH,07:00,EMU
G71133,,GH,,,,
G71134,HTD,05:00 AM,01:30 PM,HTD,08:00,HB/Hot Standby
G71135,HUH,04:50 AM,12:35 PM,HUH,07:15,HUHP1 T1
G71136,HUH,04:31 PM,01:16 AM,HUH,08:15,MKKP1 STOP
G71137,HUH,04:10 PM,12:55 AM,HUH,08:15,EMU
G71138,HUH,05:13 PM,12:58 AM,HUH,07:15,RACP1  STOP
G71139,HUH,07:01 AM,02:31 PM,HUH,07:00,EMU
G71140,HUH,04:28 AM,12:28 PM,HUH,07:30,KB
G71141,HUH,11:27 AM,06:42 PM,HUH,06:45,EMU
G71142,HUH,06:20 PM,01:20 AM,HUH,06:30,HUHP1 STOP
G71143,HTD,04:47 PM,01:17 AM,HUH,08:00,T29
G71144,HUH,07:53 AM,03:23 PM,HUH,07:00,EMU
G71145,HUH,10:09 AM,05:24 PM,HUH,06:45,EMU
G71146,HUH,12:26 PM,08:41 PM,HUH,07:45,EMU
G71147,HUH,12:12 PM,08:42 PM,HTD,08:00,EMU
G71148,HUH,11:08 AM,06:08 PM,HUH,06:30,EMU
G71149,HUH,04:50 AM,12:05 PM,HUH,06:45,HUHP4 T2/AM BY
G71150,HUH,04:28 AM,10:58 AM,HUH,06:00,MKKP1 T4
G71151,HUH,10:13 AM,05:43 PM,HUH,07:00,EMU
G71152,HUH,06:27 PM,01:42 AM,HUH,06:45,HUHP4  STOP
G71153,HUH,06:23 PM,01:53 AM,HUH,07:00,SHTP1  STOP
G71154,HUH,04:17 PM,01:02 AM,HUH,08:15,EMU
G71155,HUH,08:20 AM,05:05 PM,HUH,08:15,EMU
G71156,HTD,08:04 AM,04:49 PM,HUH,08:15,T19a
G71157,HUH,01:11 PM,09:26 PM,HUH,07:45,EMU
G71158,HUH,12:22 PM,08:37 PM,HUH,07:45,EMU
G71159,HUH,11:04 AM,06:19 PM,HUH,06:45,EMU
G71301,HUH,08:00 AM,02:30 PM,HUH,06:00,P702/P705/P712
G71302,LOW,07:15 AM,03:15 PM,LOW,07:30,RS
G71303,HUH,10:10 PM,06:10 AM,HUH,08:00,ET12
G71304,HUH,10:10 PM,06:10 AM,HUH,08:00,ET6
G71305,HUH,10:10 PM,06:10 AM,HUH,08:00,ET5
G71306,HUH,10:15 AM,05:15 PM,HUH,06:30,P708/P713
G71307,HUH,01:28 PM,09:28 PM,HUH,07:30,EMU
G71308,HUH,01:30 PM,10:15 PM,HUH,08:15,P714/P717/P720
G71309,LOW,02:30 PM,10:30 PM,LOW,07:30,RS/MTT
G71310,HUH,01:30 PM,09:45 PM,HUH,07:45,P711/P718/P721
G71311,HUH,08:00 AM,03:00 PM,HUH,06:30,P703/P704/P707
G71312,HUH,06:53 AM,03:38 PM,HUH,08:15,EMU OT
G71313,HUH,10:10 PM,06:10 AM,HUH,08:00,ET8
G71314,HUH,10:10 PM,06:10 AM,HUH,08:00,ET3
G71315,HUH,10:10 PM,06:10 AM,HUH,08:00,ET1
G71316,LOW,07:15 AM,03:15 PM,LOW,07:30,RS
G71317,HUH,10:10 PM,06:10 AM,HUH,08:00,ET11
G71318,HUH,10:10 PM,06:10 AM,HUH,08:00,ET10
G71319,HUH,10:10 PM,06:10 AM,HUH,08:00,ET2
G71320,LOW,02:30 PM,10:30 PM,HUH,07:30,RS/MTT
G71321,HUH,10:10 PM,06:10 AM,HUH,08:00,ET9
G71322,HUH,10:10 PM,06:10 AM,HUH,08:00,ET7
G71323,HUH,10:10 PM,06:10 AM,HUH,08:00,ET4
G71501,HTD,06:27 AM,02:27 PM,HUH,07:30,T28
G71502,SHS,04:55 AM,11:40 AM,HUH,06:15,LOWP1 T20
G71503,SHT,04:05 AM,10:35 AM,HUH,06:00,FOTP4 T11
G71504,HUH,03:29 PM,12:14 AM,HUH,08:15,LG2S STOP
G71505,HUH,01:35 PM,10:20 PM,HUH,08:15,EMU
G71506,HUH,12:30 PM,09:00 PM,HUH,08:00,EMU
G71507,SHS,04:55 AM,12:40 PM,HUH,07:15,LG2N T18
G71508,SHT,04:05 AM,11:20 AM,HUH,06:45,SHTP4 T9
G71509,HUH,05:54 PM,01:54 AM,HTD,07:30,EMU
G71510,HUH,05:02 PM,01:32 AM,HUH,08:00,SHSP2 STOP
G71511,HUH,03:06 PM,11:36 PM,HUH,08:00,SG2S STOP
G71512,SHS,04:55 AM,12:55 PM,HUH,07:30,LG2N T19
G71513,SHS,04:55 AM,12:10 PM,HUH,06:45,LMC PICK T4
G71514,SHT,04:05 AM,12:05 PM,HUH,07:30,LOW P3 PICK T13/BY
G71515,HUH,12:54 PM,09:39 PM,HUH,08:15,EMU
G71516,HUH,01:00 PM,09:15 PM,HUH,07:45,EMU
G71517,,GH,,,,
G71518,SHT,04:05 AM,12:05 PM,HUH,07:30,SB
G71519,SHS,04:55 AM,11:55 AM,HUH,06:30,LMCP2 T23
G71520,HUH,04:45 PM,01:30 AM,HUH,08:15,LMCP1 STOP
G71521,HUH,04:24 PM,12:09 AM,HTD,07:15,LG2N STOP
G71522,HUH,01:32 PM,09:02 PM,HUH,07:00,EMU
G71523,HUH,07:05 AM,03:50 PM,HUH,08:15,EMU
G71524,SHS,04:55 AM,01:25 PM,HUH,08:00,LOWP3 T21
G71525,SHT,04:05 AM,11:35 AM,HUH,07:00,FOTP1 T10
G71526,HUH,05:17 PM,01:32 AM,HTD,07:45,LOWP3 STOP
G71527,HUH,04:00 PM,12:30 AM,HUH,08:00,SB
G71528,HTD,06:04 AM,01:49 PM,HUH,07:15,T27
G71529,SHT,04:05 AM,10:50 AM,HUH,06:15,RACP1 T12
