Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
A71101,HUH,7:29,16:14,HUH,8:15,EMU
A71102,HUH,5:16,12:16,HTD,6:30,MKKP1S T3/HTD BY
A71103,HTD,5:05,13:05,HUH,7:30,T24
A71104,HUH,12:14,19:59,HUH,7:15,EMU
A71105,HUH,11:00,19:45,HUH,8:15,KB
A71106,HUH,10:51,17:51,HUH,6:30,EMU
A71107,HUH,5:17,12:47,HUH,7:00,EMU
A71108,HUH,8:05,16:50,HUH,8:15,EMU
A71109,HUH,16:38,1:23,HUH,8:15,FOTP1  STOP
A71110,HUH,18:52,1:37,HUH,6:15,SHTP3 STOP
A71111,HUH,15:13,22:43,HUH,7:00,EMU
A71112,HUH,5:22,12:22,HUH,6:30,EMU
A71113,SHT,4:05,10:50,HTD,6:15,SHTP4S T8
A71114,HUH,12:49,20:04,HUH,6:45,EMU
A71115,HUH,11:49,18:49,HUH,6:30,EMU
A71116,HUH,11:16,19:46,HUH,8:00,EMU
A71117,,GH,,,,
A71118,HUH,5:44,13:14,HUH,7:00,EMU
A71119,HUH,4:28,10:58,HUH,6:00,MKKP3 T5
A71120,HUH,17:42,0:52,HUH,6:30,MKKP1S STOP
A71121,HUH,18:16,1:16,HUH,6:30,SHTP4  STOP
A71122,HUH,15:37,0:22,HUH,8:15,SHTP4S  STOP
A71123,HUH,7:20,16:05,HUH,8:15,EMU
A71124,HUH,7:17,15:02,HUH,7:15,EMU
A71125,HTD,5:11,12:41,HUH,7:00,T25
A71126,HUH,13:04,21:49,HUH,8:15,EMU
A71127,HUH,12:41,21:11,HTD,8:00,EMU
A71128,HUH,6:41,15:26,HUH,8:15,EMU
A71129,SHT,4:05,10:35,HUH,6:00,SHTP3 T7
A71130,HUH,18:38,1:53,HUH,6:45,SHTP3  STOP
A71131,HUH,17:15,1:30,HUH,7:45,KB
A71132,HUH,14:10,21:40,HUH,7:00,EMU
A71133,,GH,,,,
A71134,HTD,5:00,13:30,HTD,8:00,HB/Hot Standby
A71135,HUH,4:50,12:35,HUH,7:15,HUHP1 T1
A71136,HUH,18:20,1:20,HUH,6:30,HUHP1  STOP
A71137,HUH,16:10,0:55,HUH,8:15,EMU
A71138,HUH,17:13,0:58,HUH,7:15,RACP1  STOP
A71139,HUH,7:01,14:31,HUH,7:00,EMU
A71140,HUH,4:28,12:28,HUH,7:30,KB
A71141,HUH,11:27,18:42,HUH,6:45,EMU
A71142,HUH,16:34,1:19,HUH,8:15,MKKP1  STOP
A71143,HTD,16:47,1:17,HUH,8:00,T29
A71144,HUH,7:53,15:23,HUH,7:00,EMU
A71145,HUH,10:09,17:24,HUH,6:45,EMU
A71146,HUH,12:26,20:26,HUH,7:30,EMU
A71147,HUH,12:12,20:42,HTD,8:00,EMU
A71148,HUH,11:08,18:08,HUH,6:30,EMU
A71149,HUH,4:50,12:05,HUH,6:45,HUHP4 T2/AM BY
A71150,HUH,4:28,10:58,HUH,6:00,MKKP1 T4
A71151,HUH,10:13,17:43,HUH,7:00,EMU
A71152,HUH,18:27,1:42,HUH,6:45,HUHP4  STOP
A71153,HUH,18:23,1:53,HUH,7:00,SHTP1  STOP
A71154,HUH,16:17,1:02,HUH,8:15,EMU
A71155,HUH,8:20,17:05,HUH,8:15,EMU
A71156,HTD,8:04,16:49,HUH,8:15,T19a
A71157,HUH,13:11,21:26,HUH,7:45,EMU
A71158,HUH,12:22,20:07,HUH,7:15,EMU
A71159,HUH,11:04,18:19,HUH,6:45,EMU
A71301,HUH,8:00,14:30,HUH,6:00,P702/P705/P712
A71302,LOW,7:15,15:15,LOW,7:30,RS
A71303,HUH,22:10,6:10,HUH,8:00,ET12
A71304,HUH,22:10,6:10,HUH,8:00,ET6
A71305,HUH,22:10,6:10,HUH,8:00,ET5
A71306,HUH,10:15,17:15,HUH,6:30,P708/P713
A71307,HUH,13:28,21:28,HUH,7:30,EMU
A71308,HUH,14:00,22:15,HUH,7:45,P714/P717/P720
A71309,LOW,14:30,22:30,LOW,7:30,RS/MTT
A71310,HUH,13:30,21:45,HUH,7:45,P711/P718/P721
A71311,HUH,8:00,15:00,HUH,6:30,P703/P704/P707
A71312,HUH,6:53,15:38,HUH,8:15,EMU OT
A71313,HUH,22:10,6:10,HUH,8:00,ET8
A71314,HUH,22:10,6:10,HUH,8:00,ET3
A71315,HUH,22:10,6:10,HUH,8:00,ET1
A71316,LOW,7:15,15:15,LOW,7:30,RS
A71317,HUH,22:10,6:10,HUH,8:00,ET11
A71318,HUH,22:10,6:10,HUH,8:00,ET10
A71319,HUH,22:10,6:10,HUH,8:00,ET2
A71320,LOW,14:30,22:30,HUH,7:30,RS/MTT
A71321,HUH,22:10,6:10,HUH,8:00,ET9
A71322,HUH,22:10,6:10,HUH,8:00,ET7
A71323,HUH,22:10,6:10,HUH,8:00,ET4
A71501,HTD,6:27,14:27,HUH,7:30,T28
A71502,SHS,4:55,11:40,HUH,6:15,LOWP1 T20
A71503,SHT,4:05,10:35,HUH,6:00,FOTP4 T11
A71504,HUH,15:29,0:14,HUH,8:15,LG2S STOP
A71505,HUH,13:35,22:20,HUH,8:15,EMU
A71506,HUH,12:30,21:00,HUH,8:00,EMU
A71507,SHS,4:55,12:40,HUH,7:15,LG2N T18
A71508,SHT,4:05,11:20,HUH,6:45,SHTP4 T9
A71509,HUH,17:54,1:54,HTD,7:30,EMU
A71510,HUH,17:02,1:32,HUH,8:00,SHSP2 STOP
A71511,HUH,15:06,23:36,HUH,8:00,SG2S STOP
A71512,SHS,4:55,12:55,HUH,7:30,LG2N T19
A71513,SHS,4:55,12:10,HUH,6:45,LMC PICK T4
A71514,SHT,4:05,12:05,HUH,7:30,LOW P3 PICK T13/BY
A71515,HUH,12:54,21:39,HUH,8:15,EMU
A71516,HUH,13:00,21:15,HUH,7:45,EMU
A71517,,GH,,,,
A71518,SHT,4:05,12:05,HUH,7:30,SB
A71519,SHS,4:55,11:55,HUH,6:30,LMCP2 T23
A71520,HUH,16:48,1:33,HUH,8:15,LMCP1 STOP
A71521,HUH,16:24,0:09,HTD,7:15,LG2N STOP
A71522,HUH,13:32,22:02,HUH,8:00,LMC OFF
A71523,HUH,7:05,15:50,HUH,8:15,EMU
A71524,SHS,4:55,13:25,HUH,8:00,LOWP3 T21
A71525,SHT,4:05,11:35,HUH,7:00,FOTP1 T10
A71526,HUH,17:17,1:32,HTD,7:45,LOWP3 STOP
A71527,HUH,16:00,0:30,HUH,8:00,SB
A71528,HTD,6:04,13:49,HUH,7:15,T27
A71529,SHT,4:05,10:50,HUH,6:15,RACP1 T12
A71530,HUH,18:48,1:33,HTD,6:15,EMU
A71531,HUH,16:45,1:30,HUH,8:15,LG1S STOP
A71532,HUH,16:14,0:59,HUH,8:15,SHS OFF
A71533,,GH,,,,
A71534,SHS,4:55,12:55,HUH,7:30,SG2S T15
A71535,SHT,4:05,10:35,HUH,6:00,SHTP1 T6
A71536,HUH,17:44,1:44,HTD,7:30,EMU
A71537,HUH,16:31,1:16,HUH,8:15,LMCP2 STOP
A71538,HUH,14:03,22:48,HUH,8:15,EMU+ BY+EMU
A71539,HTD,4:55,12:40,HUH,6:45,LG2S T17
A71540,HTD,5:22,13:52,HUH,8:00,T26
A71541,HUH,17:36,1:36,HUH,7:30,FOTP4  STOP
A71542,HUH,15:54,0:09,HUH,7:45,TAPP1  STOP
A71543,HUH,13:00,21:00,HUH,7:30,SB
A71544,SHS,4:55,13:10,HUH,7:45,SHSP2 T14
A71545,SHT,4:05,11:50,HUH,7:15,TAPP1 T13
A71546,HUH,18:34,1:19,HUH,6:15,LG1N STOP
A71547,HUH,17:47,1:32,HTD,7:15,EMU
A71548,HUH,16:52,0:52,HTD,7:30,EMU
A71549,SHS,4:55,13:10,HUH,7:45,LMCP1 T22
A71550,SHS,4:55,11:40,HUH,6:15,LG1S T16
A71551,HUH,17:09,1:39,HUH,8:00,LOWP1  STOP
A71552,HTD,16:30,0:45,HTD,7:45,HB
A71553,HUH,13:52,22:07,HUH,7:45,EMU/PM BY
A71554,HUH,7:56,16:41,HUH,8:15,EMU
A71555,HUH,11:31,19:01,HUH,7:00,EMU
A71556,HUH,10:58,18:13,HUH,6:45,EMU/RAC BY
