Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
J15101,HUH,07:31 AM,03:01 PM,HUH,7:00,EMU
J15102,HUH,05:16 AM,12:46 PM,HUH,7:00,MKKP1S T3
J15103,HTD,05:05 AM,01:05 PM,HUH,7:30,T24
J15104,HUH,01:44 PM,08:59 PM,HUH,6:45,EMU
J15105,HUH,11:00 AM,07:45 PM,HUH,8:15,KB
J15106,HUH,10:25 AM,05:28 PM,HUH,6:30,EMU
J15107,HUH,05:22 AM,12:37 PM,HUH,6:45,EMU
J15108,HUH,08:11 AM,04:41 PM,HUH,8:00,EMU
J15109,HUH,05:23 PM,01:23 AM,HUH,7:30,FOTP1 STOP
J15110,HUH,05:59 PM,01:44 AM,HUH,7:15,SHTP3 STOP
J15111,HUH,02:11 PM,10:26 PM,HTD,7:45,EMU
J15112,HUH,05:17 AM,12:47 PM,HUH,7:00,EMU
J15113,SHT,04:05 AM,11:05 AM,HUH,6:30,SHTP4S T8
J15114,HUH,12:35 PM,08:05 PM,HUH,7:00,EMU/PM BY
J15115,HUH,01:17 PM,09:32 PM,HUH,7:45,EMU
J15116,HUH,12:22 PM,07:22 PM,HUH,6:30,EMU
J15117,HUH,08:07 AM,04:22 PM,HUH,7:45,EMU
J15118,HUH,05:41 AM,01:11 PM,HUH,7:00,EMU
J15119,HUH,04:28 AM,10:58 AM,HTD,6:00,MKKP3 T5
J15120,HUH,05:34 PM,01:34 AM,HTD,7:30,EMU
J15121,HUH,05:42 PM,01:27 AM,HUH,7:15,SHTP4 STOP
J15122,HUH,04:16 PM,01:01 AM,HUH,8:15,SHTP4S STOP
J15123,HTD,05:53 AM,01:38 PM,HTD,7:15,HTD on duty/EMU
J15124,HUH,06:55 AM,02:25 PM,HUH,7:00,EMU
J15125,HTD,05:11 AM,11:41 AM,HTD,6:00,T25
J15126,HUH,01:24 PM,10:09 PM,HUH,8:15,EMU
J15127,HUH,12:02 PM,07:17 PM,HUH,6:45,EMU
J15128,HUH,06:52 AM,01:52 PM,HUH,6:30,EMU
J15129,SHT,04:05 AM,10:35 AM,HTD,6:00,SHTP3 T7
J15130,HUH,06:54 PM,01:54 AM,HUH,6:30,MKKP3 STOP
J15131,HUH,05:15 PM,01:30 AM,HUH,7:45,KB
J15132,HUH,04:02 PM,11:17 PM,HUH,6:45,EMU
J15133,HUH,06:41 AM,03:11 PM,HUH,8:00,EMU
J15134,HTD,05:00 AM,01:30 PM,HTD,8:00,HB/Hot Standby
J15135,HUH,04:50 AM,12:50 PM,HUH,7:30,HUHP1 T1
J15136,HUH,04:28 PM,01:13 AM,HUH,8:15,HUHP1 STOP
J15137,HTD,05:03 PM,01:03 AM,HUH,7:30,T24a
J15138,HUH,04:40 PM,01:10 AM,HTD,8:15,EMU
J15139,HUH,05:56 AM,01:26 PM,HUH,7:00,EMU
J15140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
J15141,HUH,06:34 AM,02:04 PM,HUH,7:00,EMU
J15142,HUH,05:39 PM,01:24 AM,HUH,7:15,MKKP1 STOP
J15143,HUH,06:26 PM,01:26 AM,HUH,6:30,EMU
J15144,HUH,06:15 AM,03:00 PM,HUH,8:15,EMU
J15145,HUH,08:04 AM,04:49 PM,HUH,8:15,EMU
J15146,HUH,01:30 PM,09:15 PM,HUH,7:15,EMU
J15147,HUH,12:41 PM,07:41 PM,HUH,6:30,EMU
J15148,HUH,10:33 AM,06:03 PM,HUH,7:00,EMU
J15149,HUH,04:50 AM,12:20 PM,HUH,7:00,HUHP4 T2/AM BY
J15150,HUH,04:28 AM,12:13 PM,HUH,7:15,MKKP1 T4
J15151,HTD,05:31 AM,01:46 PM,HUH,7:45,T27
J15152,HUH,06:19 PM,01:49 AM,HUH,7:00,HUHP4 STOP
J15153,HUH,06:10 PM,01:55 AM,HUH,7:15,SHTP1 STOP
J15154,HUH,04:31 PM,01:01 AM,HUH,8:00,EMU
J15155,HUH,06:37 AM,01:52 PM,HUH,6:45,EMU
J15156,HTD,06:31 AM,03:16 PM,HUH,8:15,T29
J15157,HUH,03:38 PM,12:08 AM,HUH,8:00,MKKP1S STOP
J15158,HUH,12:38 PM,07:38 PM,HUH,6:30,EMU
J15159,HTD,12:00 PM,07:15 PM,HUH,6:45,HTD BY/T16a
J15301,HUH,08:00 AM,02:30 PM,HUH,6:00,P702/P705/P712
J15302,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
J15303,HUH,10:10 PM,06:10 AM,HUH,8:00,ET12
J15304,HUH,10:10 PM,06:10 AM,HUH,8:00,ET6
J15305,HUH,10:10 PM,06:10 AM,HUH,8:00,ET5
J15306,HUH,10:15 AM,05:15 PM,HUH,6:30,P708/P713
J15307,HUH,01:37 PM,09:37 PM,HUH,7:30,EMU
J15308,HUH,01:30 PM,10:15 PM,HUH,8:15,P714/P717/P720
J15309,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
J15310,HUH,01:30 PM,09:45 PM,HUH,7:45,P711/P718/P721
J15311,HUH,08:00 AM,03:00 PM,HUH,6:30,P703/P704/P707
J15312,HUH,08:29 AM,03:59 PM,HUH,7:00,EMU
J15313,HUH,10:10 PM,06:10 AM,HUH,8:00,ET8
J15314,HUH,10:10 PM,06:10 AM,HUH,8:00,ET3
J15315,HUH,10:10 PM,06:10 AM,HUH,8:00,ET1
J15316,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
J15317,HUH,10:10 PM,06:10 AM,HUH,8:00,ET11
J15318,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
J15319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
J15320,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
J15321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
J15322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
J15323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
J15501,SHS,06:00 AM,02:00 PM,HUH,7:30,LOW Step2
J15502,SHS,04:55 AM,11:55 AM,HUH,6:30,LOWP1 T20
J15503,SHT,04:05 AM,11:35 AM,HTD,7:00,FOTP4 T11/HTD BY
J15504,HUH,03:10 PM,11:55 PM,HUH,8:15,LG2S STOP
J15505,HUH,12:58 PM,09:43 PM,HTD,8:15,EMU
J15506,HUH,10:49 AM,06:19 PM,HUH,7:00,EMU
J15507,SHS,06:00 AM,02:30 PM,HUH,8:00,LG1N T18/HUH BY
J15508,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP4 T9
J15509,HUH,05:30 PM,01:45 AM,HTD,7:45,EMU
J15510,HUH,04:57 PM,01:27 AM,HUH,8:00,SHSP2 STOP
J15511,HUH,02:24 PM,10:24 PM,HUH,7:30,SG2S STOP
J15512,SHS,04:55 AM,12:25 PM,HUH,7:00,SG2S T15
J15513,SHS,04:55 AM,12:25 PM,HUH,7:00,LMC Step1
J15514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOW Step1/HUH BY
J15515,HUH,01:09 PM,09:54 PM,HUH,8:15,EMU
J15516,HUH,11:30 AM,07:45 PM,HUH,7:45,LOW OFF
J15517,HUH,07:09 AM,03:24 PM,HUH,7:45,EMU
J15518,SHT,04:05 AM,12:05 PM,HUH,7:30,SB
J15519,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP2 T23
J15520,HUH,04:46 PM,01:16 AM,HUH,8:00,LMCP1 STOP
J15521,HUH,02:40 PM,11:25 PM,HUH,8:15,LG2N STOP
J15522,HUH,01:21 PM,09:51 PM,HUH,8:00,LMC OFF
J15523,HUH,07:48 AM,04:18 PM,HUH,8:00,EMU
J15524,SHS,04:55 AM,11:40 AM,HUH,6:15,LOWP3 T21
J15525,SHT,04:05 AM,11:35 AM,HUH,7:00,FOTP1 T10/LG1N STOP
J15526,HUH,05:07 PM,01:37 AM,HUH,8:00,LOWP3 STOP
J15527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
J15528,HTD,06:12 AM,02:27 PM,HUH,7:45,T28
J15529,SHT,04:05 AM,11:20 AM,HTD,6:45,RACP1 T12
J15530,HUH,06:57 PM,01:42 AM,HTD,6:15,EMU
J15531,HUH,04:42 PM,01:27 AM,HUH,8:15,LG1S STOP
J15532,HUH,04:13 PM,12:58 AM,HUH,8:15,SHS OFF
J15533,SHS,06:00 AM,01:15 PM,HUH,6:45,SG2S T15
J15534,SHS,04:55 AM,12:25 PM,HUH,7:00,LG2N T19
J15535,SHT,04:05 AM,10:50 AM,HUH,6:15,SHTP1 T6
J15536,HUH,05:37 PM,01:37 AM,HUH,7:30,RACP1 STOP
J15537,HUH,04:25 PM,01:10 AM,HUH,8:15,LMCP2 STOP
J15538,LOW,01:32 PM,09:02 PM,HUH,7:00,LG1N T6a
J15539,SHS,04:55 AM,11:55 AM,HUH,6:30,LG2S T17
J15540,HTD,05:22 AM,01:37 PM,HUH,7:45,T26
J15541,HUH,05:50 PM,01:50 AM,HUH,7:30,FOTP4 STOP
J15542,HUH,03:41 PM,11:56 PM,HUH,7:45,TAPP1 STOP
J15543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
J15544,SHS,04:55 AM,12:25 PM,HUH,7:00,SHSP2 T14
J15545,SHT,04:05 AM,10:35 AM,HUH,6:00,TAPP1 T13
J15546,HUH,04:37 PM,01:22 AM,HUH,8:15,LG1N STOP
J15547,HTD,04:02 PM,12:17 AM,HTD,7:45,T8a
J15548,HUH,02:00 PM,10:00 PM,HUH,7:30,EMU
J15549,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP1 T22
J15550,SHS,04:55 AM,11:40 AM,HTD,6:15,LG1S T16
J15551,HUH,05:15 PM,01:45 AM,HUH,8:00,LOWP1 STOP
J15552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
J15553,HUH,01:57 PM,09:57 PM,HUH,7:30,EMU/PM BY
J15554,HUH,07:42 AM,03:42 PM,HUH,7:30,EMU
J15555,HUH,08:10 AM,04:40 PM,HUH,8:00,EMU
J15556,HTD,06:16 AM,02:46 PM,HUH,8:00,T30
J15557,HUH,06:44 PM,01:29 AM,HTD,6:15,EMU
