Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
J55101,HUH,06:41,14:56,HUH,7:45,TAP PICK T32
J55102,HUH,05:16,12:46,HUH,7:00,MKKP1S T3
J55103,HTD,05:05,13:05,HUH,7:30,T24
J55104,HUH,14:24,21:39,HUH,6:45,EMU
J55105,HUH,11:00,19:45,HUH,8:15,KB
J55106,HUH,10:28,17:28,HUH,6:30,EMU
J55107,HUH,05:22,12:37,HUH,6:45,EMU
J55108,HUH,08:00,16:45,HUH,8:15,EMU
J55109,HUH,17:23,01:23,HUH,7:30,FOTP1 STOP
J55110,HUH,17:59,01:44,HUH,7:15,SHTP3 STOP
J55111,HUH,14:11,22:26,HTD,7:45,EMU
J55112,HUH,05:17,12:47,HUH,7:00,EMU
J55113,SHT,04:05,10:50,HUH,6:15,SHTP4S T8
J55114,HUH,12:35,20:05,HUH,7:00,EMU/PM BY
J55115,HUH,13:17,21:32,HUH,7:45,EMU
J55116,HUH,12:22,19:22,HUH,6:30,EMU
J55117,HUH,07:33,16:18,HUH,8:15,EMU
J55118,HUH,05:41,13:11,HUH,7:00,EMU
J55119,HUH,04:28,10:58,HUH,6:00,MKKP3 T5
J55120,HUH,17:34,01:34,HTD,7:30,EMU
J55121,HUH,17:42,01:27,HUH,7:15,SHTP4 STOP
J55122,HUH,16:16,01:01,HUH,8:15,SHTP4S STOP
J55123,HTD,05:53,13:38,HTD,7:15,T29
J55124,HUH,06:53,14:23,HUH,7:00,EMU
J55125,HTD,05:11,11:41,HTD,6:00,T25
J55126,HUH,13:24,22:09,HUH,8:15,EMU
J55127,HUH,12:02,19:17,HUH,6:45,EMU
J55128,HUH,06:56,13:56,HUH,6:30,EMU
J55129,SHT,04:05,10:35,HTD,6:00,SHTP3 T7
J55130,HUH,18:54,01:54,HUH,6:30,MKKP3 STOP
J55131,HUH,17:15,01:30,HUH,7:45,KB
J55132,HUH,16:02,23:17,HUH,6:45,EMU
J55133,HUH,06:40,15:10,HUH,8:00,EMU
J55134,HTD,05:00,13:30,HTD,8:00,HB/Hot Standby
J55135,HUH,04:50,12:35,HUH,7:15,HUHP1 T1
J55136,HUH,16:28,01:13,HUH,8:15,HUHP1 STOP
J55137,HTD,17:03,01:03,HUH,7:30,T24a
J55138,HUH,16:40,01:10,HTD,8:00,EMU
J55139,HUH,05:56,13:26,HUH,7:00,EMU
J55140,HUH,04:28,12:28,HUH,7:30,KB
J55141,HUH,06:34,14:04,HUH,7:00,EMU
J55142,HUH,17:39,01:24,HUH,7:15,MKKP1 STOP
J55143,HUH,17:56,01:26,HUH,6:30,EMU
