Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R75101,HUH,7:00 上午,2:00 下午,HUH,6:30,HUH BY + EMU
R75102,HUH,5:51 上午,12:51 下午,HUH,6:30,EMU
R75103,HTD,5:05 上午,11:35 上午,HTD,6:00,T24
R75104,HUH,12:12 下午,7:42 下午,HUH,7:00,EMU
R75105,HUH,11:00 上午,7:45 下午,HUH,8:15,KB
R75106,HUH,10:55 上午,5:40 下午,HUH,6:15,EMU
R75107,HUH,5:22 上午,1:07 下午,HUH,7:15,EMU
R75108,HUH,8:14 上午,2:59 下午,HUH,6:15,EMU
R75109,HUH,4:45 下午,1:30 上午,HUH,8:15,FOTP1  STOP
R75110,HUH,7:13 下午,1:43 上午,HUH,6:00,SHTP3 STOP
R75111,HUH,2:04 下午,8:34 下午,HUH,6:00,EMU
R75112,HUH,5:17 上午,12:17 下午,HUH,6:30,EMU
R75113,SHT,4:05 上午,10:35 上午,HUH,6:00,SHTP4S T8
R75114,HUH,12:47 下午,8:17 下午,HUH,7:00,EMU + PM BY
R75115,HUH,1:08 下午,7:53 下午,HUH,6:15,EMU
R75116,HUH,12:26 下午,7:11 下午,HUH,6:15,EMU
R75117,,GH,,,,
R75118,HUH,5:26 上午,12:11 下午,HUH,6:15,EMU
R75119,HUH,4:28 上午,10:58 上午,HUH,6:00,MKKP3 T5
R75120,HUH,3:21 下午,10:51 下午,HTD,7:00,EMU
R75121,HUH,4:31 下午,1:16 上午,HUH,8:15,SHTP4  STOP
R75122,HUH,3:07 下午,10:22 下午,HUH,6:45,SHTP4S  STOP
R75123,HTD,6:22 上午,1:07 下午,HUH,6:15,EMU
R75124,HUH,6:51 上午,2:06 下午,HUH,6:45,EMU
R75125,HTD,5:11 上午,11:41 上午,HUH,6:00,T25
R75126,HUH,1:22 下午,8:07 下午,HUH,6:15,EMU
R75127,HUH,12:05 下午,6:50 下午,HUH,6:15,EMU
R75128,HUH,7:03 上午,2:03 下午,HUH,6:30,EMU
R75129,SHT,4:05 上午,10:35 上午,HUH,6:00,SHTP3 T7
R75130,HUH,7:09 下午,1:39 上午,HUH,6:00,MKKP3 STOP
R75131,HUH,5:15 下午,1:30 上午,HUH,7:45,KB
R75132,HUH,2:38 下午,10:38 下午,HTD,7:30,EMU
R75133,,GH,,,,
R75134,HTD,5:00 上午,1:30 下午,HTD,8:00,HB/Hot Standby
R75135,HUH,4:50 上午,11:20 上午,HUH,6:00,HUHP1 T1
R75136,HUH,1:50 下午,9:20 下午,HUH,7:00,MKKP1 STOP
R75137,HUH,5:54 下午,12:54 上午,HUH,6:30,EMU
R75138,HUH,5:54 下午,12:54 上午,HTD,6:30,EMU
R75139,HUH,5:58 上午,1:28 下午,HUH,7:00,EMU
R75140,HUH,4:28 上午,12:28 下午,HUH,7:30,KB
R75141,HUH,7:46 上午,3:01 下午,HUH,6:45,EMU
R75142,HUH,6:43 下午,1:13 上午,HUH,6:00,HUHP1 STOP
R75143,HUH,6:23 下午,1:23 上午,HUH,6:30,EMU
R75144,HUH,6:10 上午,1:25 下午,HUH,6:45,EMU
R75145,HUH,7:53 上午,3:53 下午,HUH,7:30,EMU
R75146,HUH,1:15 下午,8:45 下午,HUH,7:00,EMU
R75147,HUH,2:11 下午,8:56 下午,HUH,6:15,MKKP1S STOP
R75148,HUH,10:00 上午,5:15 下午,HTD,6:45,HUH BY + MKKP1S T3
R75149,HUH,4:50 上午,11:20 上午,HUH,6:00,HUHP4 T2/AM BY
R75150,HUH,4:28 上午,10:58 上午,HUH,6:00,MKKP1 T4
R75151,HUH,6:37 上午,2:22 下午,HUH,7:15,EMU
R75152,HUH,6:30 下午,1:45 上午,HUH,6:45,HUHP4  STOP
R75153,HUH,7:17 下午,1:47 上午,HUH,6:00,SHTP1  STOP
R75154,HUH,6:06 下午,1:06 上午,HUH,6:30,EMU
R75155,HUH,7:08 上午,2:23 下午,HUH,6:45,EMU
R75156,HUH,7:18 上午,3:33 下午,HUH,7:45,EMU
R75157,HUH,2:32 下午,9:32 下午,HUH,6:30,EMU
R75158,HUH,1:57 下午,8:42 下午,HTD,6:15,EMU
R75159,HTD,12:00 下午,7:30 下午,HTD,7:00,HB
R75301,HUH,8:00 上午,2:30 下午,HUH,6:00,P702/P705/P712
R75302,LOW,7:15 上午,3:15 下午,LOW,7:30,RS
R75303,HUH,11:30 下午,6:30 上午,HUH,6:30,ET12
R75304,HUH,10:10 下午,6:10 上午,HUH,7:30,ET6
R75305,HUH,10:10 下午,6:10 上午,HUH,7:30,ET5
R75306,HUH,10:15 上午,5:15 下午,HUH,6:30,P708/P713
R75307,HUH,1:43 下午,9:58 下午,HUH,7:45,EMU
R75308,HUH,1:30 下午,10:15 下午,HUH,8:15,P714/P717/P720
R75309,LOW,2:30 下午,10:30 下午,LOW,7:30,RS/MTT
R75310,HUH,1:30 下午,9:45 下午,HUH,7:45,P711/P718/P721
R75311,HUH,8:00 上午,3:00 下午,HUH,6:30,P703/P704/P707
R75312,HUH,7:41 上午,4:26 下午,HUH,8:15,EMU OT
R75313,HUH,10:10 下午,6:10 上午,HUH,7:30,ET8
R75314,HUH,10:10 下午,6:10 上午,HUH,7:30,ET3
R75315,HUH,10:10 下午,6:10 上午,HUH,7:30,ET1
R75316,LOW,7:15 上午,3:15 下午,LOW,7:30,RS
R75317,HUH,10:10 下午,6:10 上午,HUH,7:30,ET11
R75318,HUH,10:10 下午,6:10 上午,HUH,7:30,ET10
R75319,HUH,10:10 下午,6:10 上午,HUH,7:30,ET2
R75320,LOW,2:30 下午,10:30 下午,HUH,7:30,RS/MTT
R75321,HUH,10:10 下午,6:10 上午,HUH,7:30,ET9
R75322,HUH,10:10 下午,6:10 上午,HUH,7:30,ET7
R75323,HUH,10:10 下午,6:10 上午,HUH,7:30,ET4
R75501,SHS,4:55 上午,11:25 上午,HUH,6:00,LOW Step2
R75502,SHS,4:55 上午,11:25 上午,HUH,6:00,LOWP1 T20
R75503,SHT,4:05 上午,10:35 上午,HUH,6:00,FOTP4 T11
R75504,HUH,5:20 下午,12:20 上午,HUH,6:30,EMU
R75505,HUH,2:25 下午,9:25 下午,HTD,6:30,EMU
R75506,LOW,11:00 上午,6:30 下午,HUH,7:00,LWM BY
R75507,SHS,4:55 上午,12:55 下午,HUH,7:30,LG2N T18
R75508,SHT,4:05 上午,11:50 上午,HUH,7:15,SHTP4 T9
R75509,HUH,4:52 下午,1:37 上午,HTD,8:15,EMU
R75510,HUH,7:06 下午,1:36 上午,HUH,6:00,SHSP2 STOP
R75511,HUH,2:46 下午,9:46 下午,HUH,6:30,EMU
R75512,HUH,7:11 上午,1:41 下午,HUH,6:00,EMU
R75513,SHS,4:55 上午,12:25 下午,HUH,7:00,LMC Step1
R75514,SHT,4:05 上午,10:35 上午,HUH,6:00,LOW Step1 + AM BY
R75515,HUH,1:29 下午,8:14 下午,HTD,6:15,EMU
R75516,HUH,11:30 上午,7:00 下午,HUH,7:00,EMU
R75517,,GH,,,,
R75518,SHT,4:05 上午,12:05 下午,HUH,7:30,SB
R75519,SHS,4:55 上午,12:25 下午,HUH,7:00,LMCP2 T23
R75520,HUH,6:52 下午,1:22 上午,HUH,6:00,LMCP1 STOP
R75521,HUH,3:14 下午,10:44 下午,HUH,7:00,EMU
R75522,HUH,1:43 下午,8:13 下午,HUH,6:00,LG1N STOP
R75523,HUH,7:32 上午,2:32 下午,HUH,6:30,EMU
R75524,SHS,4:55 上午,11:25 上午,HUH,6:00,LOWP3 T21
R75525,SHT,4:05 上午,12:05 下午,HUH,7:30,FOTP1 T10
R75526,HUH,7:02 下午,1:32 上午,HUH,6:00,LOWP3 STOP
R75527,HUH,4:00 下午,12:30 上午,HUH,8:00,SB
R75528,HUH,6:58 上午,2:43 下午,HUH,7:15,EMU
R75529,SHT,4:05 上午,11:50 上午,HUH,7:15,RACP1 T12
R75530,HUH,6:02 下午,12:32 上午,HUH,6:00,EMU
R75531,HUH,6:16 下午,12:46 上午,HUH,6:00,EMU
R75532,HUH,4:10 下午,12:55 上午,HUH,8:15,SHS OFF
R75533,,GH,,,,
R75534,LOW,7:00 上午,1:30 下午,HUH,6:00,LWM BY
R75535,SHT,4:05 上午,10:35 上午,HUH,6:00,SHTP1 T6
R75536,HUH,3:28 下午,9:58 下午,HUH,6:00,EMU
R75537,HUH,4:38 下午,1:23 上午,HUH,8:15,LMCP2 STOP
R75538,HUH,4:03 下午,12:48 上午,HUH,8:15,SHS OFF
R75539,HUH,6:30 上午,1:45 下午,HUH,6:45,EMU
R75540,HTD,5:24 上午,11:54 上午,HUH,6:00,T26
R75541,HUH,6:09 下午,1:54 上午,HUH,7:15,FOTP4  STOP
R75542,HUH,3:35 下午,12:20 上午,HUH,8:15,TAPP1  STOP
R75543,HUH,1:00 下午,9:00 下午,HUH,7:30,SB
R75544,SHS,4:55 上午,11:25 上午,HUH,6:00,SHSP2 T14
R75545,SHT,4:05 上午,11:20 上午,HUH,6:45,TAPP1 T13
R75546,HTD,4:02 下午,10:32 下午,LOW,6:00,LG1S STOP + LWM BY
R75547,HUH,3:56 下午,12:41 上午,HTD,8:15,EMU
R75548,HUH,3:00 下午,11:30 下午,HUH,8:00,LMC OFF
R75549,SHS,4:55 上午,12:40 下午,HUH,7:15,LMCP1 T22
R75550,SHS,4:55 上午,1:10 下午,HTD,7:45,LG1S T16
R75551,HUH,5:35 下午,1:35 上午,HUH,7:30,LOWP1  STOP
R75552,HTD,4:30 下午,12:45 上午,HTD,7:45,HB
R75553,HUH,2:18 下午,9:48 下午,HUH,7:00,EMU + PM BY
R75554,HUH,8:35 上午,3:50 下午,HUH,6:45,EMU
R75555,HUH,8:07 上午,3:07 下午,HUH,6:30,EMU
