Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
G55135,HUH,04:50 AM,12:50 PM,HUH,7:30,HUHP1 T1
G55136,HUH,04:28 PM,01:13 AM,HUH,8:15,HUHP1 STOP
G55137,HTD,05:03 PM,01:03 AM,HUH,7:30,T31a
G55138,HUH,04:19 PM,01:04 AM,HTD,8:15,EMU
G55139,HUH,05:56 AM,01:26 PM,HUH,7:00,EMU
G55140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
G55141,HUH,06:34 AM,01:49 PM,HUH,6:45,EMU
G55142,HUH,05:56 PM,01:26 AM,HUH,7:00,SHTP4S STOP
G55143,HUH,06:26 PM,01:26 AM,HUH,6:30,EMU
G55144,HUH,06:37 AM,03:07 PM,HUH,8:00,EMU
G55145,HUH,07:58 AM,04:43 PM,HUH,8:15,EMU
G55146,HUH,01:30 PM,09:15 PM,HUH,7:15,EMU
G55147,HUH,12:41 PM,07:41 PM,HUH,6:30,EMU
G55148,HUH,11:36 AM,07:06 PM,HUH,7:00,EMU
G55149,HUH,04:50 AM,12:20 PM,HUH,7:00,HUHP4 T2/AM BY
G55150,HUH,04:28 AM,12:28 PM,HUH,7:30,MKKP1 T4
G55151,HTD,05:31 AM,01:46 PM,HUH,7:45,T28
G55152,HUH,06:19 PM,01:49 AM,HUH,7:00,HUHP4 STOP
G55153,HUH,06:10 PM,01:55 AM,HUH,7:15,SHTP1 STOP
G55154,HUH,04:57 PM,01:12 AM,HUH,7:45,EMU
G55155,HUH,06:23 AM,01:53 PM,HUH,7:00,EMU
G55156,HTD,06:34 AM,02:49 PM,HUH,7:45,T31
G55157,HUH,02:32 PM,11:17 PM,HUH,8:15,MKKP1S STOP
G55158,HUH,12:38 PM,07:38 PM,HUH,6:30,EMU
G55159,HTD,12:00 PM,07:15 PM,HUH,6:45,HTD BY/T30a
G55301,HUH,07:40 AM,04:40 PM,HUH,8:30,P705/P706/P711/P716
G55302,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
G55303,HUH,11:30 PM,06:30 AM,HUH,7:00,MOL
