Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R55101,HUH,06:41 上午,02:56 下午,HUH,7:45,TAP PICK T32
R55102,HUH,05:16 上午,12:46 下午,HUH,7:00,MKKP1S T3
R55103,HTD,05:05 上午,01:05 下午,HUH,7:30,T24
R55104,HUH,02:24 下午,09:39 下午,HUH,6:45,EMU
R55105,HUH,11:00 上午,07:45 下午,HUH,8:15,KB
R55106,HUH,10:28 上午,05:28 下午,HUH,6:30,EMU
R55107,HUH,05:22 上午,12:37 下午,HUH,6:45,EMU
R55108,HUH,08:00 上午,04:45 下午,HUH,8:15,EMU
R55109,HUH,05:23 下午,01:23 上午,HUH,7:30,FOTP1 STOP
R55110,HUH,05:59 下午,01:44 上午,HUH,7:15,SHTP3 STOP
R55111,HUH,02:11 下午,10:26 下午,HTD,7:45,EMU
R55112,HUH,05:17 上午,12:47 下午,HUH,7:00,EMU
R55113,SHT,04:05 上午,10:50 上午,HUH,6:15,SHTP4S T8
R55114,HUH,12:35 下午,08:05 下午,HUH,7:00,EMU/PM BY
R55115,HUH,01:17 下午,09:32 下午,HUH,7:45,EMU
R55116,HUH,12:22 下午,07:22 下午,HUH,6:30,EMU
R55117,HUH,07:33 上午,04:18 下午,HUH,8:15,EMU
R55118,HUH,05:41 上午,01:11 下午,HUH,7:00,EMU
R55119,HUH,04:28 上午,10:58 上午,HUH,6:00,MKKP3 T5
R55120,HUH,05:34 下午,01:34 上午,HTD,7:30,EMU
R55121,HUH,05:42 下午,01:27 上午,HUH,7:15,SHTP4 STOP
R55122,HUH,04:16 下午,01:01 上午,HUH,8:15,SHTP4S STOP
R55123,HTD,05:53 上午,01:38 下午,HTD,7:15,T29
R55124,HUH,06:53 上午,02:23 下午,HUH,7:00,EMU
R55125,HTD,05:11 上午,11:41 上午,HTD,6:00,T25
R55126,HUH,01:24 下午,10:09 下午,HUH,8:15,EMU
R55127,HUH,12:02 下午,07:17 下午,HUH,6:45,EMU
R55128,HUH,06:56 上午,01:56 下午,HUH,6:30,EMU
R55129,SHT,04:05 上午,10:35 上午,HTD,6:00,SHTP3 T7
R55130,HUH,06:54 下午,01:54 上午,HUH,6:30,MKKP3 STOP
R55131,HUH,05:15 下午,01:30 上午,HUH,7:45,KB
R55132,HUH,04:02 下午,11:17 下午,HUH,6:45,EMU
R55133,HUH,06:40 上午,03:10 下午,HUH,8:00,EMU
R55134,HTD,05:00 上午,01:30 下午,HTD,8:00,HB/Hot Standby
R55135,HUH,04:50 上午,12:35 下午,HUH,7:15,HUHP1 T1
R55136,HUH,04:28 下午,01:13 上午,HUH,8:15,HUHP1 STOP
R55137,HTD,05:03 下午,01:03 上午,HUH,7:30,T24a
R55138,HUH,04:40 下午,01:10 上午,HTD,8:00,EMU
R55139,HUH,05:56 上午,01:26 下午,HUH,7:00,EMU
R55140,HUH,04:28 上午,12:28 下午,HUH,7:30,KB
R55141,HUH,06:34 上午,02:04 下午,HUH,7:00,EMU
R55142,HUH,05:39 下午,01:24 上午,HUH,7:15,MKKP1 STOP
R55143,HUH,05:56 下午,01:26 上午,HUH,6:30,EMU
R55144,HUH,06:15 上午,03:00 下午,HUH,8:15,EMU
