Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R61101,HUH,06:41,14:56,HUH,7:45,TAP PICK T32
R61102,HUH,05:16,12:46,HUH,7:00,MKKP1S T3
R61103,HTD,05:05,13:05,HUH,7:30,T24
R61104,HUH,13:44,20:59,HUH,6:45,EMU
R61105,HUH,11:00,19:45,HUH,8:15,KB
R61106,HUH,10:33,17:48,HUH,6:45,EMU
R61107,HUH,05:22,12:37,HUH,6:45,EMU
R61108,HUH,08:00,16:45,HUH,8:15,EMU
R61109,HUH,17:18,01:18,HUH,7:30,FOTP1 STOP
R61110,HUH,18:03,01:48,HUH,7:15,SHTP3 STOP
R61111,HUH,14:12,21:27,HTD,6:45,EMU
R61112,HUH,05:17,12:32,HUH,6:45,EMU
R61113,SHT,04:05,10:50,HUH,6:15,SHTP4S T8
R61114,HUH,12:42,20:12,HUH,7:00,EMU/PM BY
R61115,HUH,13:00,20:30,HUH,7:00,EMU
R61116,HUH,12:22,19:22,HUH,6:30,EMU
R61117,HUH,07:33,16:18,HUH,8:15,EMU
R61118,HUH,05:41,13:11,HUH,7:00,EMU
R61119,HUH,04:28,10:58,HUH,6:00,MKKP3 T5
R61120,HUH,17:11,01:26,HTD,7:45,EMU
R61121,HUH,17:37,01:37,HUH,7:30,SHTP4 STOP
R61122,HUH,16:13,00:58,HUH,8:15,SHTP4S STOP
R61123,HTD,05:53,14:08,HTD,7:45,T29
R61124,HUH,06:53,14:23,HUH,7:00,EMU
R61125,HTD,05:11,13:41,HTD,8:00,T25
R61126,HUH,13:24,22:09,HUH,8:15,EMU
R61127,HUH,12:02,19:17,HUH,6:45,EMU
R61128,HUH,06:56,13:56,HUH,6:30,EMU
R61129,SHT,04:05,12:05,HUH,7:30,SHTP3 T7
R61130,HUH,18:55,01:55,HUH,6:30,MKKP3 STOP
R61131,HUH,17:15,01:30,HUH,7:45,KB
R61132,HUH,15:43,23:13,HUH,7:00,EMU
R61133,HUH,06:40,15:10,HUH,8:00,EMU
R61134,HTD,05:00,13:30,HTD,8:00,HB/Hot Standby
R61135,HUH,04:50,12:50,HUH,7:03,HUHP1 T1
R61136,HUH,18:30,01:15,HUH,6:15,HUHP1 STOP
R61137,HTD,17:57,00:57,HUH,6:30,T24a
R61138,HUH,16:17,01:02,HTD,8:15,EMU
R61139,HUH,05:56,13:26,HUH,7:00,EMU
R61140,HUH,04:28,12:28,HUH,7:30,KB
R61141,HUH,06:34,13:49,HUH,6:45,EMU
R61142,HUH,17:34,01:34,HUH,7:30,MKKP1 STOP
R61143,HUH,16:34,01:19,HUH,8:15,EMU
R61144,HUH,06:15,15:00,HUH,8:15,EMU
R61145,HUH,08:05,16:50,HUH,8:15,EMU
R61146,HUH,13:31,21:16,HUH,7:15,EMU
R61147,HUH,12:39,19:39,HUH,6:30,EMU
R61148,HUH,10:26,18:26,HUH,7:30,EMU
R61149,HUH,04:50,12:20,HUH,7:00,HUHP4 T2/AM BY
R61150,HUH,04:28,12:13,HUH,7:15,MKKP1 T4
R61151,HTD,05:31,13:31,HUH,7:30,T28
R61152,HUH,18:24,01:54,HUH,7:00,HUHP4 STOP
R61153,HUH,18:21,01:51,HUH,7:00,SHTP1 STOP
R61154,HUH,16:24,01:09,HUH,8:15,EMU
R61155,HUH,06:37,14:07,HUH,7:00,EMU
R61156,HTD,06:34,15:19,HUH,8:15,T31
R61157,HUH,15:32,00:17,HUH,8:15,MKKP1S STOP
R61158,HUH,12:37,20:07,HUH,7:00,EMU
R61159,HTD,12:31,19:31,HUH,6:30,EMU
R61301,HUH,08:00,14:30,HUH,6:00,P702/P705/P712
R61302,LOW,07:15,15:15,LOW,7:30,RS
R61303,HUH,22:10,06:10,HUH,8:00,ET12
R61304,HUH,22:10,06:10,HUH,8:00,ET6
R61305,HUH,22:10,06:10,HUH,8:00,ET5
R61306,HUH,10:15,17:15,HUH,6:30,P708/P713
R61307,HUH,13:39,21:39,HUH,7:30,EMU
R61308,HUH,14:00,22:15,HUH,7:45,P714/P717/P720
R61309,LOW,14:30,22:30,LOW,7:30,RS/MTT
R61310,HUH,13:30,21:45,HUH,7:45,P711/P718/P721
R61311,HUH,08:00,15:00,HUH,6:30,P703/P704/P707
R61312,HUH,07:16,16:01,HUH,8:15,FOT PICK T24 (OT)
R61313,HUH,22:10,06:10,HUH,8:00,ET8
R61314,HUH,22:10,06:10,HUH,8:00,ET3
R61315,HUH,22:10,06:10,HUH,8:00,ET1
R61316,LOW,07:15,15:15,LOW,7:30,RS
R61317,HUH,22:10,06:10,HUH,8:00,ET11
R61318,HUH,22:10,06:10,HUH,8:00,ET10
R61319,HUH,22:10,06:10,HUH,8:00,ET2
R61320,LOW,14:30,22:30,LOW,7:30,RS/MTT
R61321,HUH,22:10,06:10,HUH,8:00,ET9
R61322,HUH,22:10,06:10,HUH,8:00,ET7
R61323,HUH,22:10,06:10,HUH,8:00,ET4
R61501,SHS,06:00,14:00,HUH,7:30,LOWP3 PICK T8
R61502,SHS,04:55,13:10,HTD,7:45,LOWP1 T20
R61503,SHT,04:05,10:50,HUH,6:15,FOTP4 T11
R61504,HUH,15:11,23:56,HUH,8:15,LG2S STOP
R61505,HUH,12:57,21:27,HTD,8:00,EMU
R61506,HUH,10:51,18:51,HUH,7:30,EMU
R61507,SHS,06:00,13:30,HUH,7:00,LG1N T18
R61508,SHT,04:05,11:20,HUH,6:45,SHTP4 T9
R61509,HUH,17:23,01:38,HTD,7:45,EMU
R61510,HUH,16:54,01:39,HUH,8:15,SHSP2 STOP
R61511,HUH,14:29,22:14,HUH,7:15,SG2S STOP
R61512,SHS,04:55,12:55,HUH,7:30,LG2N T19
R61513,SHS,04:55,12:25,HUH,7:00,LMC PICK T4
R61514,SHT,04:05,11:35,HUH,7:00,LOWP3 PICK T13/AM BY
R61515,HUH,13:13,21:43,HUH,8:00,EMU
R61516,HUH,11:27,19:42,HUH,7:45,LOW OFF
R61517,HTD,06:44,15:29,HUH,8:15,T32
R61518,SHTI,04:05,12:05,HUH,7:30,SB
R61519,SHS,04:55,11:55,HUH,6:30,LMCP2 T23
R61520,HUH,16:48,01:18,HUH,8:00,LMCP1 STOP
R61521,HUH,14:41,23:26,HUH,8:15,LG2N STOP
R61522,HUH,13:06,21:51,HUH,8:15,LMC OFF
R61523,HUH,07:27,16:12,HUH,8:15,EMU
R61524,SHS,04:55,11:40,HUH,6:15,LOWP3 T21
R61525,SHT,04:05,11:20,HTD,6:45,FOTP1 T10
R61526,HUH,17:01,01:31,HUH,8:00,LOWP3 STOP
R61527,HUH,16:00,00:30,HUH,8:00,SB
R61528,HTD,06:02,14:32,HUH,8:00,T30
R61529,SHT,04:05,11:20,HTD,6:45,RACP1 T12
R61530,HUH,18:58,01:43,HTD,6:15,EMU
R61531,HUH,16:44,01:29,HUH,8:15,LG1S STOP
R61532,HUH,16:07,00:52,HUH,8:15,SHS OFF
R61533,SHS,06:00,13:15,HUH,6:45,SG2S T15
R61534,HTD,05:20,12:20,HUH,6:30,T26
R61535,SHT,04:05,11:05,HTD,6:30,SHTP1 T6
R61536,HUH,17:32,01:32,HUH,7:30,RACP1 STOP
R61537,HUH,16:31,01:16,HUH,8:15,LMCP2 STOP
R61538,HUH,13:35,21:05,HUH,7:00,EMU
R61539,SHS,04:55,11:55,HUH,6:30,LG2S T17
R61540,HTD,05:22,13:52,HUH,8:00,T27
R61541,HUH,18:00,01:45,HUH,7:30,FOTP4 STOP
R61542,HUH,15:40,23:55,HUH,7:45,TAPP1 STOP
R61543,HUH,13:00,21:00,HUH,7:30,SB
R61544,SHS,04:55,12:10,HUH,6:45,SHSP2 T14
R61545,SHT,04:05,10:35,HUH,6:00,TAPP1 T13
R61546,HUH,16:38,01:23,HUH,8:15,LG1N STOP
R61547,HUH,16:10,00:10,HTD,7:30,EMU
R61548,HUH,14:00,22:00,HUH,7:30,EMU
R61549,SHS,04:55,12:10,HUH,6:45,LMCP1 T22
R61550,SHS,04:55,11:25,HUH,6:00,LG1S T16
R61551,HUH,17:15,01:45,HUH,8:00,LOWP1 STOP
R61552,HTD,16:30,00:45,HTD,7:45,HB
R61553,HUH,13:51,22:06,HUH,7:45,EMU/PM BY
R61554,HUH,07:00,15:45,HUH,8:15,EMU
R61555,HUH,08:10,16:40,HUH,8:00,EMU
R61556,HUH,10:17,19:02,HUH,8:15,EMU
R61557,HUH,18:46,01:31,HTD,6:15,EMU
R61558,HTD,15:04,22:49,HTD,7:15,T24a
R61559,HUH,13:20,21:35,HUH,7:45,EMU
R61560,HUH,14:03,22:33,HUH,8:00,EMU
R61561,HUH,12:34,20:04,HUH,7:00,EMU
