Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
U61523,HUH,07:27 上午,04:12 下午,HUH,8:15,EMU
U61524,SHS,04:55 上午,11:40 上午,HUH,6:15,LOWP3 T21
U61525,SHT,04:05 上午,11:20 上午,HTD,6:45,FOTP1 T10
U61526,HUH,05:01 下午,01:31 上午,HUH,8:00,LOWP3 STOP
U61527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
U61528,HTD,06:02 上午,02:32 下午,HUH,8:00,T30
U61529,SHT,04:05 上午,11:20 上午,HTD,6:45,RACP1 T12
U61530,HUH,06:58 下午,01:43 上午,HTD,6:15,EMU
U61531,HUH,04:44 下午,01:29 上午,HUH,8:15,LG1S STOP
U61532,HUH,04:07 下午,12:52 上午,HUH,8:15,SHS OFF
U61533,SHS,06:00 上午,01:15 下午,HUH,6:45,SG2S T15
U61534,HTD,05:20 上午,12:20 下午,HUH,6:30,T26
U61535,SHT,04:05 上午,11:05 上午,HTD,6:30,SHTP1 T6
U61536,HUH,05:31 下午,01:31 上午,HUH,7:30,RACP1 STOP
U61537,HUH,04:31 下午,01:16 上午,HUH,8:15,LMCP2 STOP
U61538,HUH,01:35 下午,09:05 下午,HUH,7:00,EMU
U61539,SHS,04:55 上午,11:55 上午,HUH,6:30,LG2S T17
U61540,HTD,05:22 上午,01:52 下午,HUH,8:00,T27
U61541,HUH,05:59 下午,01:44 上午,HUH,7:15,FOTP4 STOP
U61542,HUH,03:40 下午,11:55 下午,HUH,7:45,TAPP1 STOP
U61543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
U61544,SHS,04:55 上午,12:10 下午,HUH,6:45,SHSP2 T14
U61545,SHT,04:05 上午,10:35 上午,HUH,6:00,TAPP1 T13
U61546,HUH,04:38 下午,01:23 上午,HUH,8:15,LG1N STOP
U61547,HUH,04:10 下午,12:10 上午,HTD,7:30,EMU
U61548,HUH,02:00 下午,10:00 下午,HUH,7:30,EMU
U61549,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP1 T22
