Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
V61139,HUH,05:56 AM,01:26 PM,HUH,7:00,EMU
V61140,HUH,04:28 AM,12:28 PM,HUH,7:30,KB
V61141,HUH,06:34 AM,01:49 PM,HUH,6:45,EMU
V61142,HUH,05:34 PM,01:34 AM,HUH,7:30,MKKP1 STOP
V61143,HUH,06:36 PM,01:21 AM,HUH,6:15,EMU
V61144,HUH,06:15 AM,03:00 PM,HUH,8:15,EMU
V61145,HUH,08:04 AM,04:49 PM,HUH,8:15,EMU
V61146,HUH,01:31 PM,09:16 PM,HUH,7:15,EMU
V61147,HUH,12:39 PM,07:39 PM,HUH,6:30,EMU
V61148,HUH,10:20 AM,06:35 PM,HUH,7:45,EMU
V61149,HUH,04:50 AM,12:20 PM,HUH,7:00,HUHP4 T2/AM BY
V61150,HUH,04:28 AM,12:13 PM,HUH,7:15,MKKP1 T4
V61151,HTD,05:31 AM,01:31 PM,HUH,7:30,T27
V61152,HUH,06:24 PM,01:54 AM,HUH,7:00,HUHP4 STOP
V61153,HUH,06:27 PM,01:57 AM,HUH,7:00,SHTP1 STOP
V61154,HUH,04:32 PM,01:02 AM,HUH,8:00,EMU
V61155,HUH,06:37 AM,02:07 PM,HUH,7:00,EMU
V61156,HTD,06:31 AM,03:16 PM,HUH,8:15,T29
V61157,HUH,03:32 PM,12:17 AM,HUH,8:15,MKKP1S STOP
V61158,HUH,12:37 PM,08:07 PM,HUH,7:00,EMU
V61159,HTD,12:31 PM,07:31 PM,HUH,6:30,EMU
V61301,HUH,08:00 AM,02:30 PM,HUH,6:00,P702/P705/P712
V61302,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
V61303,HUH,10:10 PM,06:10 AM,HUH,8:00,ET12
V61304,HUH,10:10 PM,06:10 AM,HUH,8:00,ET6
V61305,HUH,10:10 PM,06:10 AM,HUH,8:00,ET5
V61306,HUH,10:15 AM,05:15 PM,HUH,6:30,P708/P713
V61307,HUH,01:39 PM,09:39 PM,HUH,7:30,EMU
V61308,HUH,01:30 PM,10:15 PM,HUH,8:15,P714/P717/P720
V61309,LOW,02:30 PM,10:30 PM,LOW,7:30,RS
V61310,HUH,01:30 PM,09:45 PM,HUH,7:45,P711/P718/P721
V61311,HUH,08:00 AM,03:00 PM,HUH,6:30,P703/P704/P707
V61312,HUH,08:29 AM,03:59 PM,HUH,7:00,EMU (OT)
V61313,HUH,10:10 PM,06:10 AM,HUH,8:00,ET8
V61314,HUH,10:10 PM,06:10 AM,HUH,8:00,ET3
V61315,HUH,10:10 PM,06:10 AM,HUH,8:00,ET1
V61316,LOW,07:15 AM,03:15 PM,LOW,7:30,RS
V61317,HUH,10:10 PM,06:10 AM,HUH,8:00,ET11
V61318,HUH,10:10 PM,06:10 AM,HUH,8:00,ET10
V61319,HUH,10:10 PM,06:10 AM,HUH,8:00,ET2
V61320,LOW,02:30 PM,10:30 PM,LOW,7:30,RS/MTT
V61321,HUH,10:10 PM,06:10 AM,HUH,8:00,ET9
V61322,HUH,10:10 PM,06:10 AM,HUH,8:00,ET7
V61323,HUH,10:10 PM,06:10 AM,HUH,8:00,ET4
V61501,SHS,06:00 AM,02:00 PM,HUH,7:30,LOW Step2
V61502,SHS,04:55 AM,01:10 PM,HTD,7:45,LOWP1 T20
V61503,SHT,04:05 AM,11:35 AM,HTD,7:00,FOTP4 T11/HTD BY
V61504,HUH,03:43 PM,12:13 AM,HUH,8:00,LG2S STOP
V61505,HUH,12:57 PM,09:27 PM,HTD,8:00,EMU
V61506,HUH,10:50 AM,07:05 PM,HUH,7:45,EMU
V61507,SHS,06:00 AM,01:30 PM,HUH,7:00,LG1N T18
V61508,SHT,04:05 AM,11:20 AM,HUH,6:45,SHTP4 T9
V61509,HUH,05:23 PM,01:38 AM,HTD,7:45,EMU
V61510,HUH,04:54 PM,01:39 AM,HUH,8:15,SHSP2 STOP
V61511,HUH,02:29 PM,10:14 PM,HUH,7:15,SG2S STOP
V61512,SHS,04:55 AM,12:40 PM,HUH,7:15,SG2S T15
V61513,SHS,04:55 AM,12:25 PM,HUH,7:00,LMC Step1
V61514,SHT,04:05 AM,11:35 AM,HUH,7:00,LOW Step1/BY
V61515,HUH,01:13 PM,07:43 PM,HUH,6:00,EMU
V61516,HUH,11:27 AM,07:42 PM,HUH,7:45,LOW OFF
V61517,HUH,07:09 AM,03:24 PM,HUH,7:45,EMU
V61518,SHTI,04:05 AM,12:05 PM,HUH,7:30,SB
V61519,SHS,04:55 AM,11:55 AM,HUH,6:30,LMCP2 T23
V61520,HUH,04:48 PM,01:18 AM,HUH,8:00,LMCP1 STOP
V61521,HUH,02:41 PM,11:26 PM,HUH,8:15,LG2N STOP
V61522,HUH,01:06 PM,09:51 PM,HUH,8:15,LMC OFF
V61523,HUH,07:48 AM,04:18 PM,HUH,7:45,EMU
V61524,SHS,04:55 AM,11:40 AM,HUH,6:15,LOWP3 T21
V61525,SHT,04:05 AM,12:05 PM,HUH,7:30,FOTP1 T10
V61526,HUH,05:01 PM,01:31 AM,HUH,8:00,LOWP1 STOP
V61527,HUH,04:00 PM,12:30 AM,HUH,8:00,SB
V61528,HTD,06:12 AM,02:42 PM,HUH,8:00,T28
V61529,SHT,04:05 AM,11:20 AM,HTD,6:45,RACP1 T12
V61530,HUH,06:58 PM,01:43 AM,HTD,6:15,EMU
V61531,HUH,04:44 PM,01:29 AM,HUH,8:15,LG1S STOP
V61532,HUH,04:07 PM,12:52 AM,HUH,8:15,SHS OFF
V61533,SHS,06:00 AM,01:15 PM,HUH,6:45,SG2S T15
V61534,SHS,04:55 AM,12:25 PM,HUH,7:00,LG2N T19
V61535,SHT,04:05 AM,10:50 AM,HUH,6:15,SHTP1 T6
V61536,HUH,05:31 PM,01:31 AM,HUH,7:30,RACP1 STOP
V61537,HUH,04:24 PM,01:09 AM,HUH,8:15,LMCP2 STOP
V61538,HUH,01:35 PM,09:05 PM,HUH,7:00,EMU
V61539,SHS,04:55 AM,11:55 AM,HUH,6:30,LG2S T17
V61540,HTD,05:22 AM,01:52 PM,HUH,8:00,T26
V61541,HUH,05:40 PM,01:55 AM,HUH,7:45,FOTP4 STOP
V61542,HUH,03:40 PM,11:40 PM,HUH,7:30,TAPP1 STOP
V61543,HUH,01:00 PM,09:00 PM,HUH,7:30,SB
V61544,SHS,04:55 AM,12:10 PM,HUH,6:45,SHSP2 T14
V61545,SHT,04:05 AM,10:35 AM,HUH,6:00,TAPP1 T13
V61546,HUH,04:36 PM,01:21 AM,HUH,8:15,LG1N STOP
V61547,HUH,04:10 PM,12:10 AM,HTD,7:30,EMU
V61548,HUH,02:00 PM,10:00 PM,HUH,7:30,EMU
V61549,SHS,04:55 AM,12:10 PM,HUH,6:45,LMCP1 T22
V61550,SHS,04:55 AM,11:40 AM,HUH,6:15,LG1S T16
V61551,HUH,05:15 PM,01:45 AM,HUH,8:00,LOWP3 STOP
V61552,HTD,04:30 PM,12:45 AM,HTD,7:45,HB
V61553,HUH,01:51 PM,10:06 PM,HUH,7:45,EMU/PM BY
V61554,HUH,07:44 AM,03:44 PM,HUH,7:30,EMU
V61555,HUH,08:10 AM,04:40 PM,HUH,8:00,EMU
V61556,HUH,10:16 AM,05:31 PM,HUH,6:45,EMU
V61557,HUH,06:46 PM,01:31 AM,HTD,6:15,EMU
V61558,HTD,03:04 PM,10:49 PM,HTD,7:15,T28a
V61559,HUH,01:20 PM,09:35 PM,HUH,7:45,EMU
V61560,HUH,04:04 PM,11:19 PM,HUH,6:45,EMU
V61561,HUH,12:13 PM,07:58 PM,HUH,7:15,EMU/BY
