Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
X65101,HUH,06:41 上午,02:56 下午,HUH,7:45,TAP PICK T32
X65102,HUH,05:16 上午,12:46 下午,HUH,7:00,MKKP1S T3
X65103,HTD,05:05 上午,01:05 下午,HUH,7:30,T24
X65104,HUH,01:44 下午,08:59 下午,HUH,6:45,EMU
X65105,HUH,11:00 上午,07:45 下午,HUH,8:15,KB
X65106,HUH,10:33 上午,05:48 下午,HUH,6:45,EMU
X65107,HUH,05:22 上午,12:37 下午,HUH,6:45,EMU
X65108,HUH,08:00 上午,04:45 下午,HUH,8:15,EMU
X65109,HUH,05:23 下午,01:18 上午,HUH,7:30,FOTP1 STOP
X65110,HUH,06:00 下午,01:45 上午,HUH,7:15,SHTP3 STOP
X65111,HUH,02:12 下午,09:27 下午,HTD,6:45,EMU
X65112,HUH,05:17 上午,12:32 下午,HUH,6:45,EMU
X65113,SHT,04:05 上午,10:50 上午,HUH,6:15,SHTP4S T8
X65114,HUH,12:41 下午,08:11 下午,HUH,7:00,EMU/PM BY
X65115,HUH,01:00 下午,08:30 下午,HUH,7:00,EMU
X65116,HUH,12:22 下午,07:22 下午,HUH,6:30,EMU
X65117,HUH,07:33 上午,04:18 下午,HUH,8:15,EMU
X65118,HUH,05:41 上午,01:11 下午,HUH,7:00,EMU
X65119,HUH,04:28 上午,10:58 上午,HUH,6:00,MKKP3 T5
X65120,HUH,05:11 下午,01:26 上午,HTD,7:45,EMU
X65121,HUH,05:37 下午,01:37 上午,HUH,7:30,SHTP4 STOP
X65122,HUH,04:13 下午,12:58 上午,HUH,8:15,SHTP4S STOP
X65123,HTD,05:53 上午,02:08 下午,HTD,7:45,T29
X65124,HUH,06:53 上午,02:23 下午,HUH,7:00,EMU
X65125,HTD,05:11 上午,01:41 下午,HTD,8:00,T25
X65126,HUH,01:24 下午,10:09 下午,HUH,8:15,EMU
X65127,HUH,12:02 下午,07:17 下午,HUH,6:45,EMU
X65128,HUH,06:56 上午,01:56 下午,HUH,6:30,EMU
X65129,SHT,04:05 上午,10:35 上午,HTD,6:00,SHTP3 T7
X65130,HUH,06:52 下午,01:52 上午,HUH,6:30,MKKP3 STOP
X65131,HUH,05:15 下午,01:30 上午,HUH,7:45,KB
X65132,HUH,03:43 下午,11:13 下午,HUH,7:00,EMU
X65133,HUH,06:40 上午,03:10 下午,HUH,8:00,EMU
X65134,HTD,05:00 上午,01:30 下午,HTD,8:00,HB/Hot Standby
X65135,HUH,04:50 上午,12:50 下午,HUH,7:03,HUHP1 T1
X65136,HUH,06:26 下午,01:26 上午,HUH,6:30,HUHP1 STOP
X65137,HTD,05:53 下午,01:08 上午,HUH,6:45,T24a
X65138,HUH,04:17 下午,01:02 上午,HTD,8:15,EMU
X65139,HUH,05:56 上午,01:26 下午,HUH,7:00,EMU
X65140,HUH,04:28 上午,12:28 下午,HUH,7:30,KB
X65141,HUH,06:34 上午,01:49 下午,HUH,6:45,EMU
X65142,HUH,05:34 下午,01:34 上午,HUH,7:30,MKKP1 STOP
X65143,HUH,04:32 下午,01:17 上午,HUH,8:15,EMU
X65144,HUH,06:15 上午,03:00 下午,HUH,8:15,EMU
X65145,HUH,08:05 上午,04:50 下午,HUH,8:15,EMU
X65146,HUH,01:31 下午,09:16 下午,HUH,7:15,EMU
X65147,HUH,12:38 下午,07:38 下午,HUH,6:30,EMU
X65148,HUH,10:26 上午,06:26 下午,HUH,7:30,EMU
X65149,HUH,04:50 上午,12:20 下午,HUH,7:00,HUHP4 T2/AM BY
X65150,HUH,04:28 上午,12:13 下午,HUH,7:15,MKKP1 T4
X65151,HTD,05:31 上午,01:31 下午,HUH,7:30,T28
X65152,HUH,06:19 下午,01:49 上午,HUH,7:00,HUHP4 STOP
X65153,HUH,06:13 下午,01:58 上午,HUH,7:15,SHTP1 STOP
X65154,HUH,04:25 下午,01:10 上午,HUH,8:15,EMU
X65155,HUH,06:37 上午,02:07 下午,HUH,7:00,EMU
X65156,HTD,06:34 上午,03:19 下午,HUH,8:15,T31
X65157,HUH,03:32 下午,12:17 上午,HUH,8:15,MKKP1S STOP
X65158,HUH,12:35 下午,08:05 下午,HUH,7:00,EMU
X65159,HTD,12:32 下午,07:32 下午,HUH,6:03,EMU
X65301,HUH,08:00 上午,02:30 下午,HUH,6:00,P702/P705/P712
X65302,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
X65303,HUH,10:10 下午,06:10 上午,HUH,8:00,ET12
X65304,HUH,10:10 下午,06:10 上午,HUH,8:00,ET6
X65305,HUH,10:10 下午,06:10 上午,HUH,8:00,ET5
X65306,HUH,10:15 上午,05:15 下午,HUH,6:30,P708/P713
X65307,HUH,01:39 下午,09:39 下午,HUH,7:30,EMU
X65308,HUH,02:00 下午,10:15 下午,HUH,7:45,P714/P717/P720
X65309,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
X65310,HUH,01:30 下午,09:45 下午,HUH,7:45,P711/P718/P721
X65311,HUH,08:00 上午,03:00 下午,HUH,6:30,P703/P704/P707
X65312,HUH,07:16 上午,04:01 下午,HUH,8:15,FOT PICK T24 (OT)
X65313,HUH,10:10 下午,06:10 上午,HUH,8:00,ET8
X65314,HUH,10:10 下午,06:10 上午,HUH,8:00,ET3
X65315,HUH,10:10 下午,06:10 上午,HUH,8:00,ET1
X65316,LOW,07:15 上午,03:15 下午,LOW,7:30,RS
X65317,HUH,10:10 下午,06:10 上午,HUH,8:00,ET11
X65318,HUH,10:10 下午,06:10 上午,HUH,8:00,ET10
X65319,HUH,10:10 下午,06:10 上午,HUH,8:00,ET2
X65320,LOW,02:30 下午,10:30 下午,LOW,7:30,RS/MTT
X65321,HUH,10:10 下午,06:10 上午,HUH,8:00,ET9
X65322,HUH,10:10 下午,06:10 上午,HUH,8:00,ET7
X65323,HUH,10:10 下午,06:10 上午,HUH,8:00,ET4
X65501,SHS,06:00 上午,02:00 下午,HUH,7:30,LOWP3 PICK T8
X65502,SHS,04:55 上午,11:40 上午,HTD,6:15,LOWP1 T20
X65503,SHT,04:05 上午,10:50 上午,HUH,6:15,FOTP4 T11
X65504,HUH,03:11 下午,11:56 下午,HUH,8:15,LG2S STOP
X65505,HUH,12:57 下午,09:27 下午,HTD,8:00,EMU
X65506,HUH,10:51 上午,07:06 下午,HUH,7:45,EMU
X65507,SHS,06:00 上午,01:30 下午,HUH,7:00,LG1N T18
X65508,SHT,04:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
X65509,HUH,05:23 下午,01:38 上午,HTD,7:45,EMU
