Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
A75515,HUH,12:54 下午,09:39 下午,HUH,8:15,EMU
A75516,HUH,01:00 下午,09:15 下午,HUH,7:45,EMU
A75517,,GH,,,,
A75518,SHT,04:05 上午,12:05 下午,HUH,7:30,SB
A75519,SHS,04:55 上午,11:55 上午,HUH,6:30,LMCP2 T23
A75520,HUH,04:48 下午,01:33 上午,HUH,8:15,LMCP1 STOP
A75521,HUH,04:24 下午,12:09 上午,HTD,7:15,LG2N STOP
A75522,HUH,01:32 下午,10:17 下午,HUH,8:15,LMC OFF
A75523,HUH,07:05 上午,03:50 下午,HUH,8:15,EMU
A75524,SHS,04:55 上午,01:25 下午,HUH,8:00,LOWP3 T21
A75525,SHT,04:05 上午,11:35 上午,HUH,7:00,FOTP1 T10
A75526,HUH,05:17 下午,01:32 上午,HTD,7:45,LOWP3 STOP
A75527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
A75528,HTD,06:04 上午,01:49 下午,HUH,7:15,T27
A75529,SHT,04:05 上午,10:50 上午,HUH,6:15,RACP1 T12
A75530,HUH,06:48 下午,01:33 上午,HTD,6:15,EMU
A75531,HUH,04:45 下午,01:30 上午,HUH,8:15,LG1S STOP
A75532,HUH,04:14 下午,12:59 上午,HUH,8:15,SHS OFF
A75533,,GH,,,,
A75534,SHS,04:55 上午,12:55 下午,HUH,7:30,SG2S T15
A75535,SHT,04:05 上午,10:35 上午,HUH,6:00,SHTP1 T6
A75536,HUH,05:33 下午,01:48 上午,HTD,7:45,EMU
A75537,HUH,04:31 下午,01:16 上午,HUH,8:15,LMCP2 STOP
A75538,HUH,02:03 下午,10:48 下午,HUH,8:15,EMU+ BY+EMU
A75539,HTD,04:55 上午,12:40 下午,HUH,6:45,LG2S T17
A75540,HTD,05:22 上午,01:37 下午,HUH,7:45,T26
A75541,HUH,05:23 下午,01:38 上午,HUH,7:45,FOTP4  STOP
A75542,HUH,03:54 下午,12:09 上午,HUH,7:45,TAPP1  STOP
A75543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
A75544,SHS,04:55 上午,01:10 下午,HUH,7:45,SHSP2 T14
A75545,SHT,04:05 上午,11:50 上午,HUH,7:15,TAPP1 T13
A75546,HUH,06:34 下午,01:19 上午,HUH,6:15,LG1N STOP
A75547,HUH,05:36 下午,01:36 上午,HTD,7:30,EMU
A75548,HUH,04:52 下午,12:52 上午,HTD,7:30,EMU
A75549,SHS,04:55 上午,11:55 上午,HUH,6:30,LMCP1 T22
A75550,SHS,04:55 上午,11:40 上午,HUH,6:15,LG1S T17
A75551,HUH,05:10 下午,01:40 上午,HUH,8:00,LOWP1  STOP
A75552,HTD,04:30 下午,12:45 上午,HTD,7:45,HB
A75553,HUH,01:52 下午,09:52 下午,HUH,7:30,EMU/PM BY
A75554,HUH,07:56 上午,04:41 下午,HUH,8:15,EMU
A75555,HUH,11:31 上午,07:01 下午,HUH,7:00,EMU
