Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
R14507,SHS,06:00 上午,02:30 下午,HUH,8:00,LG1N T18/LOW BY
R14508,SHT,04:05 上午,11:20 上午,HUH,6:45,SHTP4 T9
R14509,HUH,05:30 下午,01:45 上午,HTD,7:45,EMU
R14510,HUH,04:57 下午,01:27 上午,HUH,8:00,SHSP2 STOP
R14511,HUH,02:24 下午,10:24 下午,HUH,7:30,SG2S STOP
R14512,SHS,04:55 上午,12:55 下午,HUH,7:30,LG2N T19
R14513,SHS,04:55 上午,12:25 下午,HUH,7:00,LMC PICK T4
R14514,SHT,04:05 上午,11:35 上午,HUH,7:00,LOWP3 PICK T13/AM BY
R14515,HUH,01:09 下午,08:09 下午,HUH,6:30,EMU
R14516,HUH,11:30 上午,07:45 下午,HUH,7:45,LOW OFF
R14517,HTD,06:44 上午,03:29 下午,HUH,8:15,T32
R14518,SHTI,04:05 上午,12:05 下午,HUH,7:30,SB
R14519,SHS,04:55 上午,12:10 下午,HUH,6:45,LMCP2 T23
R14520,HUH,04:46 下午,01:16 上午,HUH,8:00,LMCP1 STOP
R14521,HUH,02:40 下午,11:25 下午,HUH,8:15,LG2N STOP
R14522,HUH,01:21 下午,09:51 下午,HUH,8:00,LMC OFF
R14523,HUH,07:27 上午,04:12 下午,HUH,8:15,EMU
R14524,SHS,04:55 上午,11:40 上午,HUH,6:15,LOWP3 T21
R14525,SHT,04:05 上午,11:35 上午,HTD,7:00,FOTP1 T10
R14526,HUH,05:39 下午,01:39 上午,HUH,7:30,LOWP3 STOP
R14527,HUH,04:00 下午,12:30 上午,HUH,8:00,SB
R14528,HTD,06:02 上午,02:32 下午,HUH,8:00,T30
R14529,SHT,04:05 上午,11:20 上午,HTD,6:45,RACP1 T12
R14530,HUH,06:57 下午,01:42 上午,HTD,6:15,EMU
R14531,HUH,04:43 下午,01:28 上午,HUH,8:15,LG1S STOP
R14532,HUH,04:13 下午,12:58 上午,HUH,8:15,SHS OFF
R14533,SHS,06:00 上午,01:15 下午,HUH,6:45,SG2S T15
R14534,HTD,05:20 上午,12:20 下午,HUH,6:30,T26
R14535,SHT,04:05 上午,11:20 上午,HTD,6:45,SHTP1 T6
R14536,HUH,05:37 下午,01:37 上午,HUH,7:30,RACP1 STOP
R14537,HUH,04:25 下午,01:10 上午,HUH,8:15,LMCP2 STOP
R14538,LOW,01:32 下午,09:02 下午,HUH,7:00,LG1N T7a
R14539,SHS,04:55 上午,11:55 上午,HUH,6:30,LG2S T17
R14540,HTD,05:22 上午,01:37 下午,HUH,7:45,T27
R14541,HUH,05:50 下午,01:50 上午,HUH,7:30,FOTP4 STOP
R14542,HUH,03:41 下午,12:11 上午,HUH,8:00,TAPP1 STOP
R14543,HUH,01:00 下午,09:00 下午,HUH,7:30,SB
R14544,SHS,04:55 上午,12:10 下午,HUH,6:45,SHSP2 T14
R14545,SHT,04:05 上午,10:35 上午,HUH,6:00,TAPP1 T13
R14546,HUH,05:00 下午,01:30 上午,HUH,8:00,PM BY/LG1N STOP
