Name,Book On Location,Book On Time,Book Off Time,Book Off Location,Duration,Remarks
U14516,HUH,11:29  上午,07:44  下午,HUH,07:45,LOW OFF
U14517,HUH,07:09  上午,03:24  下午,HUH,07:45,EMU
U14518,SHT,04:05  上午,12:05  下午,HUH,07:30,SB
U14519,SHS,04:55  上午,12:10  下午,HUH,06:45,LMCP2 T23
U14520,HUH,04:46  下午,01:16  上午,HUH,08:00,LMCP1 STOP
U14521,HUH,02:40  下午,11:25  下午,HUH,08:15,LG2N STOP
U14522,HUH,01:21  下午,09:51  下午,HUH,08:00,LMC OFF
U14523,HUH,07:48  上午,04:18  下午,HUH,08:00,EMU
U14524,SHS,04:55  上午,11:40  上午,HUH,06:15,LOWP3 T21
U14525,SHT,04:05  上午,11:35  上午,HUH,07:00,FOTP1 T10/LG1N STOP
U14526,HUH,05:39  下午,01:39  上午,HUH,07:30,LOWP3 STOP
U14527,HUH,04:00  下午,12:30  上午,HUH,08:00,SB
U14528,HTD,06:12  上午,02:27  下午,HUH,07:45,T28
U14529,SHT,04:05  上午,11:20  上午,HTD,06:45,RACP1 T12
U14530,HUH,06:57  下午,01:42  上午,HTD,06:15,EMU
U14531,HUH,04:42  下午,01:27  上午,HUH,08:15,LG1S STOP
U14532,HUH,04:13  下午,12:58  上午,HUH,08:15,SHS OFF
U14533,SHS,06:00  上午,01:15  下午,HUH,06:45,SHS BY/EMU
U14534,SHS,04:55  上午,12:25  下午,HUH,07:00,LG2N T19
U14535,SHT,04:05  上午,10:50  上午,HUH,06:15,SHTP1 T6
U14536,HUH,05:37  下午,01:37  上午,HUH,07:30,RACP1 STOP
U14537,HUH,04:25  下午,01:10  上午,HUH,08:15,LMCP2 STOP
U14538,LOW,01:32  下午,09:02  下午,HUH,07:00,LG1N T16a
U14539,SHS,04:55  上午,11:55  上午,HUH,06:30,LG2S T17
U14540,HTD,05:22  上午,01:37  下午,HUH,07:45,T26
U14541,HUH,05:50  下午,01:50  上午,HUH,07:30,FOTP4 STOP
U14542,HUH,03:41  下午,12:11  上午,HUH,08:00,TAPP1 STOP
U14543,HUH,01:00  下午,09:00  下午,HUH,07:30,SB
U14544,SHS,04:55  上午,12:10  下午,HUH,06:45,SHSP2 T14
U14545,SHT,04:05  上午,10:35  上午,HUH,06:00,TAPP1 T13
U14546,HUH,05:00  下午,01:30  上午,HUH,08:00,PM BY/LG1N STOP
U14547,HTD,04:02  下午,12:32  上午,HTD,08:00,T8a/LG2S STOP
U14548,HUH,02:00  下午,10:00  下午,HUH,07:30,EMU
U14549,SHS,04:55  上午,12:10  下午,HUH,06:45,LMCP1 T22
U14550,SHS,04:55  上午,11:40  上午,HTD,06:15,LG1S T16
U14551,HUH,05:15  下午,01:45  上午,HUH,08:00,LOWP1 STOP
U14552,HTD,04:30  下午,12:45  上午,HTD,07:45,HB
U14553,HUH,01:57  下午,09:57  下午,HUH,07:30,EMU/PM BY
U14554,HUH,07:42  上午,03:42  下午,HUH,07:30,EMU
U14555,HUH,08:10  上午,04:40  下午,HUH,08:00,EMU
U14556,HTD,06:16  上午,02:46  下午,HUH,08:00,T30
U14557,HUH,06:44  下午,01:29  上午,HTD,06:15,EMU
U14558,HUH,04:37  下午,12:52  上午,HTD,07:45,EMU
U14559,HUH,04:52  下午,12:22  上午,HUH,07:00,EMU
